ENSEMBL gene ID	E1_SPLE3770	E1_SPLE3773	E1_SPLE3842	E1_SPLE3886	E4_Spleen1	E4_Spleen2	E4_Spleen3
ENSBTAG00000025233	0.439949	0.219349	0.130491	0.238089	0.0	0.0	0.0
ENSBTAG00000025340	0.086873	0.097903	0.035093	0.0	0.0	0.0	0.0
ENSBTAG00000025425	52.47169	41.4069	42.24118	40.92066	12.52259	20.07985	10.45574
ENSBTAG00000025452	35.4323	37.04527	38.66265	30.46377	4.494531	5.370072	1.995807
ENSBTAG00000025540	48.93526	41.76643	55.57074	50.73085	6.014322	5.98679	1.540012
ENSBTAG00000025597	0.035152	0.022631	0.0	0.028103	0.0	0.0	0.0
ENSBTAG00000025604	0.0	0.0	0.0	0.0	0.0	0.0	0.071725
ENSBTAG00000025606	34.21717	34.74669	39.00297	37.01897	25.92602	25.91326	21.34718
ENSBTAG00000025632	14.18338	14.37388	15.35838	14.43428	12.84363	10.5794	13.71081
ENSBTAG00000025752	5.504354	4.325719	3.716827	3.416453	1.42651	2.658199	1.469988
ENSBTAG00000025755	0.0	0.135266	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000025817	41.99782	45.47109	47.07226	46.19707	7.530895	8.188032	5.847646
ENSBTAG00000025859	12.14595	9.761844	11.41472	8.851772	15.89571	14.72987	19.09383
ENSBTAG00000025868	223.2947	275.6742	189.2086	218.9515	34.51689	53.73193	15.86754
ENSBTAG00000026008	29.93334	20.4395	30.23729	25.79554	12.61026	10.92997	16.53722
ENSBTAG00000026327	2312.573	2583.065	2977.624	2604.329	343.6943	418.733	194.8281
ENSBTAG00000026369	3.019829	3.489675	4.571826	3.539928	10.34313	9.994113	8.072321
ENSBTAG00000026384	3.148573	1.906408	1.09524	2.342704	2.350938	3.30005	4.71617
ENSBTAG00000026501	11.03888	9.995156	10.06523	10.85356	1.625688	2.925301	0.162774
ENSBTAG00000026502	0.658855	0.733874	2.260545	1.548108	0.0	0.562488	0.0
ENSBTAG00000026519	7.849385	6.30376	8.180911	7.038591	9.208564	7.989257	8.667685
ENSBTAG00000026624	14.4439	11.25651	17.17584	15.35338	24.70184	18.9432	34.98501
ENSBTAG00000026673	1.437517	1.484528	1.657943	1.252232	0.819367	1.494214	2.03648
ENSBTAG00000026684	1.342791	0.91342	1.001256	0.518702	3.283884	3.189382	4.351366
ENSBTAG00000026696	0.091429	0.0	0.215818	0.172206	0.0	0.0	0.0
ENSBTAG00000026716	7.423918	6.958379	6.795151	6.979906	8.190732	8.906064	9.89706
ENSBTAG00000026754	12.47495	15.15749	9.761079	13.52285	7.045172	4.896311	3.318907
ENSBTAG00000026772	8.982414	9.97301	6.967799	6.929807	5.189754	6.3562	2.979744
ENSBTAG00000026796	0.76578	2.664851	0.985199	1.278063	0.0	0.595574	0.0
ENSBTAG00000026809	28.20484	26.45276	27.20977	28.97811	88.48481	72.05914	98.64874
ENSBTAG00000026825	56.85562	88.68751	84.2679	85.91989	53.0449	54.42207	36.39109
ENSBTAG00000026829	13.23751	11.60669	10.98874	12.26651	16.07696	14.73011	16.48832
ENSBTAG00000026836	0.140462	0.248629	0.101021	0.033344	0.0	0.0	0.0
ENSBTAG00000026916	45.53335	56.03474	54.1489	53.0285	54.47482	66.72083	92.94608
ENSBTAG00000026962	25.65777	23.21801	23.92035	23.19842	23.47501	21.4312	21.84752
ENSBTAG00000027151	7.199868	5.060027	5.393857	5.603381	0.694918	1.036719	0.71084
ENSBTAG00000027159	28.48413	32.12227	35.75001	28.78989	3.072642	22.04733	28.50684
ENSBTAG00000027172	1.412407	1.795627	1.468627	1.534587	1.403112	0.785805	1.161308
ENSBTAG00000027173	18.26923	21.68366	21.14648	16.04165	40.6207	42.94321	41.66998
ENSBTAG00000027321	0.912749	0.606228	0.763428	0.661472	0.80017	0.578375	1.696323
ENSBTAG00000027337	280.0589	383.591	226.7897	239.4232	36.00856	49.27875	23.90106
ENSBTAG00000027357	0.514287	0.501926	0.979058	0.89378	0.0	0.0	0.0
ENSBTAG00000027361	142.721	146.9996	197.1646	196.7907	0.0	28.64525	0.0
ENSBTAG00000027513	0.595694	1.672016	0.449731	0.280622	0.448132	0.0	0.0
ENSBTAG00000027524	0.361748	0.202447	0.063165	0.552418	0.0	0.0	0.0
ENSBTAG00000027562	1.000483	0.850142	0.493292	1.283555	0.0	0.0	0.0
ENSBTAG00000027642	2.303034	1.934983	1.836769	1.458642	1.89931	3.360476	2.049381
ENSBTAG00000027676	7.351301	9.017131	5.222063	4.114269	0.874811	4.075479	0.932181
ENSBTAG00000027711	47.6775	43.85198	41.3466	39.69079	3.200089	4.883409	1.963607
ENSBTAG00000027766	4.946798	5.411663	6.71728	5.693563	2.32831	2.673808	2.576259
ENSBTAG00000027772	3239.203	2441.291	3678.492	3197.518	643.5771	541.3988	600.7953
ENSBTAG00000027782	0.0	0.0	0.0	0.0	0.0	0.0	0.223905
ENSBTAG00000027900	0.0	0.0	0.015616	0.017298	0.083291	0.051164	0.017725
ENSBTAG00000027936	0.0	0.0	0.0	0.085618	0.0	0.0	0.336535
ENSBTAG00000028421	1.631754	4.064404	1.994994	4.044614	18.03699	16.92385	17.19012
ENSBTAG00000028889	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029683	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029761	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029825	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029846	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029860	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029901	1.015463	0.89172	1.798905	0.589306	0.0	0.242709	0.0
ENSBTAG00000029918	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029948	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029954	0.366068	0.01806	0.357935	0.294653	2.387046	1.270494	0.0
ENSBTAG00000029994	1.75816	3.479221	0.87948	2.118034	2.390623	0.0	0.0
ENSBTAG00000029996	2.980356	4.666652	3.873715	2.610322	0.0	0.710424	0.0
ENSBTAG00000030060	0.952846	0.676624	0.0	0.589306	0.0	1.752227	2.358952
ENSBTAG00000030108	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030113	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030162	2.528291	2.48573	1.728158	1.636769	1.010657	1.140559	0.859813
ENSBTAG00000030166	0.0	0.0	0.295319	0.0	0.0	0.0	0.0
ENSBTAG00000030168	38.46603	46.07107	41.4689	41.2676	6.158229	7.830098	4.277737
ENSBTAG00000030185	0.0	0.0	0.066724	0.0	0.0	0.0	0.0
ENSBTAG00000030246	21.02729	10.87033	17.49777	10.0919	1.419574	2.574466	0.901093
ENSBTAG00000030258	37.31618	40.56365	38.97933	30.65065	10.46789	13.26029	6.078961
ENSBTAG00000030301	35.11093	42.60941	34.59051	33.63985	6.68431	6.927615	2.207707
ENSBTAG00000030302	192.9333	188.5799	219.3895	213.2371	37.35215	32.43525	16.1132
ENSBTAG00000030322	0.055558	0.147139	0.0	0.035984	0.0	0.0	0.0
ENSBTAG00000030369	14.26807	12.85855	11.30328	12.78974	4.208055	5.921	2.970702
ENSBTAG00000030384	40.98967	41.0875	37.85401	37.31267	10.52877	15.09851	8.695186
ENSBTAG00000030523	10.08415	5.37731	13.67242	11.54254	12.60255	12.80491	15.52624
ENSBTAG00000030540	29.26285	32.03398	26.99205	25.3164	4.445804	4.141722	3.288605
ENSBTAG00000030543	0.650336	0.727207	0.272956	0.604203	1.016046	1.205912	0.682571
ENSBTAG00000030557	3.752839	4.32374	5.146019	3.869599	9.464736	12.51746	12.35374
ENSBTAG00000030563	3.878905	3.891095	3.250885	4.360679	0.644517	1.00922	0.0
ENSBTAG00000030578	44.24529	38.33588	32.90515	30.46528	4.16012	5.926337	3.354168
ENSBTAG00000030589	12.10844	10.55334	10.51361	10.23078	7.346955	9.259631	5.287454
ENSBTAG00000030593	93.98903	94.33717	82.84662	60.30443	13.86358	17.07182	6.392702
ENSBTAG00000030599	3.482852	8.765283	1.540179	4.073596	1.65492	2.665599	2.044997
ENSBTAG00000030608	11.85372	12.85947	14.55931	14.80047	6.573996	7.63306	3.69034
ENSBTAG00000030671	0.227568	0.296787	0.370945	0.179637	0.0	0.0	0.0
ENSBTAG00000030710	8.016129	6.586762	7.668503	4.780931	3.575075	3.607609	5.056345
ENSBTAG00000030820	10.35003	9.986884	10.1899	7.860486	2.315609	1.118109	0.66026
ENSBTAG00000030834	0.084801	0.0702	2.269516	3.715837	3.018934	4.083082	5.824649
ENSBTAG00000030881	9.73677	9.276325	9.626388	8.659271	9.877731	10.66456	14.7282
ENSBTAG00000030892	0.0	0.077178	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030922	0.238114	0.26806	0.436222	0.399903	0.0	0.201423	0.0
ENSBTAG00000030929	3.584652	3.546785	3.621748	3.663505	9.908535	8.893417	10.74091
ENSBTAG00000030933	28.85849	24.74607	23.83499	24.07838	15.27649	19.45573	13.86688
ENSBTAG00000030939	8.349927	7.627371	6.442073	6.461318	2.273029	1.297942	1.145375
ENSBTAG00000031010	4.763736	3.817372	3.382394	4.533891	1.050477	1.055227	0.214472
ENSBTAG00000031018	0.071175	0.216629	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000031052	0.141122	0.0	0.169482	0.789418	0.147082	0.0	0.0
ENSBTAG00000031069	39.58475	21.62933	27.79201	31.00998	72.78429	67.22313	86.33374
ENSBTAG00000031076	0.025284	0.0	0.082629	0.042256	0.643512	0.708849	1.272305
ENSBTAG00000031107	5.122655	5.912106	1.985002	2.741899	0.933087	0.436753	0.498202
ENSBTAG00000031134	80.70123	77.03804	72.09538	67.03747	73.50178	81.70677	54.39645
ENSBTAG00000031185	25.7711	22.74356	29.51906	25.54291	15.98321	23.08936	14.66616
ENSBTAG00000031279	12.90347	21.60316	25.7644	22.06684	3.68078	10.88019	0.551208
ENSBTAG00000031332	6.45594	8.173074	9.796547	7.421056	3.355524	2.091594	2.166282
ENSBTAG00000031402	24.3809	21.30435	15.54821	14.72595	18.41545	25.5764	17.23023
ENSBTAG00000031433	1.325905	1.072215	1.213249	0.903825	0.433407	0.541307	0.0
ENSBTAG00000031473	11.60072	8.218409	10.15489	9.248551	18.57076	17.35875	24.72149
ENSBTAG00000031500	55.35938	61.06237	55.50786	58.86002	26.12982	28.52356	14.10258
ENSBTAG00000031503	5.123935	5.97651	8.55481	5.788398	0.807766	0.782829	1.450052
ENSBTAG00000031544	34.26765	23.30315	38.47264	32.96437	23.19584	38.49817	18.63992
ENSBTAG00000031609	10.65822	9.993557	13.39897	10.91251	22.36447	19.02441	26.75825
ENSBTAG00000031709	45.88343	36.99753	43.48177	43.75167	41.12143	29.22866	49.38544
ENSBTAG00000031737	0.053171	0.034987	0.037973	0.261718	0.0	0.0	0.0
ENSBTAG00000031793	16.87231	13.47921	17.76017	17.96136	11.2519	11.37389	8.760077
ENSBTAG00000031800	423.295	454.2233	420.5951	410.3711	58.83811	52.35678	21.31605
ENSBTAG00000031834	27.50046	49.02071	45.41133	53.35485	16.44032	7.735073	9.053682
ENSBTAG00000031837	33.08775	35.96576	40.44782	31.95011	8.583055	10.92088	6.624619
ENSBTAG00000031861	44.38793	42.91404	50.56091	54.99557	20.94709	14.60533	31.81826
ENSBTAG00000031866	3.818526	2.712462	2.189491	2.561132	1.192012	1.861045	0.615449
ENSBTAG00000031950	3.527654	2.581578	3.861079	3.251512	1.331759	2.420864	1.766108
ENSBTAG00000031981	12.00495	9.262401	10.52329	11.16537	18.18946	19.43442	21.33834
ENSBTAG00000031998	238.4199	268.2696	163.1489	185.442	71.56177	67.69068	90.78454
ENSBTAG00000032021	58.49866	71.22035	82.60864	78.56254	2.658004	61.42559	87.82133
ENSBTAG00000032026	23.94217	21.97627	20.05725	26.08186	10.31072	11.76334	4.938624
ENSBTAG00000032121	1.409853	0.755043	1.03359	0.83966	0.0	0.116636	0.0
ENSBTAG00000032130	0.570653	0.46006	0.412351	0.345704	0.499507	0.46981	0.253441
ENSBTAG00000032166	6.602969	5.694471	6.484508	7.027248	6.504557	4.763716	12.64814
ENSBTAG00000032209	0.0	0.0	0.0	0.0	0.220606	0.42436	0.541202
ENSBTAG00000032227	51.87413	43.96898	53.9768	55.9029	3.335757	5.817517	10.15212
ENSBTAG00000032234	45.1169	47.41441	40.69546	46.59262	19.30181	18.89382	19.2112
ENSBTAG00000032253	5.423891	5.426346	3.254061	3.930457	2.582097	2.654715	1.361582
ENSBTAG00000032292	0.302721	0.369994	0.280615	0.163742	0.0	0.0	0.0
ENSBTAG00000032304	13.58341	15.41391	15.50212	18.28404	2.735909	3.720925	3.709227
ENSBTAG00000032339	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000032396	0.029771	0.024643	0.0	0.0	0.0	0.0	0.129337
ENSBTAG00000032427	17.44571	17.09949	16.73666	17.454	3.640953	7.064049	4.044054
ENSBTAG00000032518	11.68869	12.2964	10.64522	13.52725	31.97417	28.37431	51.45809
ENSBTAG00000032567	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000032613	1.628346	0.905063	0.987698	0.46082	1.684254	1.473699	1.562794
ENSBTAG00000032637	12.31964	10.7333	11.02609	10.10521	17.92357	16.08065	18.43062
ENSBTAG00000032704	6.994745	5.010242	5.152477	6.158917	11.07847	11.67224	8.782415
ENSBTAG00000032763	7.677984	7.603497	5.81289	6.099905	6.923272	8.474824	7.877831
ENSBTAG00000032872	16.91995	12.46443	27.661	28.62655	12.79364	10.93277	17.45487
ENSBTAG00000032983	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000033095	14.40433	12.75559	15.30411	14.2908	0.743766	0.627951	1.229092
ENSBTAG00000033128	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000033160	9.546535	8.061174	8.117068	9.446492	4.037047	5.128104	6.02717
ENSBTAG00000033290	20.35641	16.33103	22.01843	23.7939	31.90187	22.53594	34.66769
ENSBTAG00000033331	45.23126	49.40585	47.63457	52.1322	20.73141	23.3426	17.70309
ENSBTAG00000033351	1.06868	0.81319	1.828883	0.696317	2.277573	1.17362	2.641921
ENSBTAG00000033422	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000033445	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000033446	23.58331	17.28422	25.68141	23.07343	8.457293	8.415246	13.57652
ENSBTAG00000033460	0.251793	0.14945	0.161272	0.08345	0.0	0.0	0.680774
ENSBTAG00000033563	4.918139	2.856193	3.51125	2.659725	12.9952	11.15342	12.65706
ENSBTAG00000033648	11.81048	8.128571	7.583223	8.351414	9.974217	9.781351	6.926564
ENSBTAG00000033679	4.195287	3.511009	3.955994	3.324065	6.013548	6.122339	6.672746
ENSBTAG00000033699	0.0	0.034549	0.0	0.081284	0.0	0.0	0.0
ENSBTAG00000033835	0.680186	0.874483	0.585746	0.873572	1.133215	1.333722	0.674349
ENSBTAG00000033902	6.468156	5.330261	7.302186	6.259491	9.020421	10.48021	12.85781
ENSBTAG00000034138	2.8947	0.956265	1.710563	3.386317	1.500041	1.11371	0.992749
ENSBTAG00000034283	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000034346	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000034347	1.58895	0.952175	1.544858	1.153861	3.271568	3.642618	5.290518
ENSBTAG00000034366	309.9563	413.3213	83.84095	56.22333	178.9066	188.7929	167.6407
ENSBTAG00000034441	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000034442	4.613084	3.192607	7.893007	6.564546	7.762328	8.232404	9.000106
ENSBTAG00000034531	35.6042	27.32993	31.69808	35.04227	54.85264	54.60752	63.48136
ENSBTAG00000034691	45.3524	45.83943	39.544	39.29089	3.194049	2.568304	1.730932
ENSBTAG00000034883	5.173738	3.142088	1.438849	1.849847	6.310434	5.734133	5.809808
ENSBTAG00000034936	12.68914	8.847888	9.693445	11.96057	19.78789	21.34782	27.52621
ENSBTAG00000034978	28.69248	27.66537	25.80187	26.05879	49.11241	47.32914	60.85113
ENSBTAG00000034998	2.010184	1.985831	1.295546	1.300794	2.379168	2.535167	1.499173
ENSBTAG00000035064	0.192143	0.077176	0.185587	0.046873	0.0	0.0	0.0
ENSBTAG00000035175	7.652446	5.063969	5.492571	4.445805	8.837229	9.148261	12.85293
ENSBTAG00000035858	1.931226	2.56359	1.246051	1.97705	3.010329	3.355313	2.453079
ENSBTAG00000036282	29.4112	22.62647	32.43592	27.1103	28.85279	27.71892	36.04278
ENSBTAG00000036355	0.247654	0.313019	0.230707	0.265969	0.537839	0.335735	0.396716
ENSBTAG00000036393	0.779955	0.337274	0.479534	0.260709	1.342371	1.54365	0.0
ENSBTAG00000036414	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000036417	0.59303	0.0	0.0	0.0	0.0	1.344792	0.0
ENSBTAG00000036437	2.905216	0.977808	0.377982	0.015673	0.0	0.0	0.0
ENSBTAG00000037110	0.717566	0.737912	0.0	0.153219	0.0	0.0	0.0
ENSBTAG00000037377	27.01171	34.67925	40.78192	38.50768	36.06739	44.19951	31.18226
ENSBTAG00000037393	7.611687	4.943932	5.270516	5.013116	24.99032	24.41905	35.22017
ENSBTAG00000037418	0.171449	0.169002	0.506747	0.273571	0.0	0.0	0.0
ENSBTAG00000037488	7.74952	5.712402	5.318429	5.425229	18.78176	17.71773	17.30332
ENSBTAG00000037632	0.491926	0.976597	0.666976	1.173704	0.747516	0.656784	0.0
ENSBTAG00000037649	7.67386	4.436486	3.808158	5.246443	2.896082	4.340531	2.160323
ENSBTAG00000037679	10.33144	5.873028	8.112075	7.430758	2.068126	3.015441	0.0
ENSBTAG00000037703	10.35346	11.7225	8.864781	9.313747	4.061979	6.087378	2.181496
ENSBTAG00000037726	7.148366	5.123119	5.342587	5.98217	2.752606	2.192625	0.820634
ENSBTAG00000037962	3.809205	5.195576	4.302141	4.234455	6.242839	5.927958	5.1452
ENSBTAG00000037964	3.624596	2.66785	2.830558	1.700747	3.596664	4.450672	8.031923
ENSBTAG00000037972	7.941796	7.763361	9.123307	10.08543	7.66046	7.139904	5.799415
ENSBTAG00000037980	4.717818	4.843237	6.005127	4.863088	2.205693	3.882033	1.352279
ENSBTAG00000037985	0.0	0.0	0.0	0.027641	0.0	0.0	0.0
ENSBTAG00000037986	0.8592	1.362962	1.462303	1.443853	3.120657	3.246493	3.000524
ENSBTAG00000038051	9.425359	10.90414	9.242785	8.756586	0.996834	0.757648	1.053993
ENSBTAG00000038055	29.13857	39.55318	22.3408	22.44708	3.000726	2.498437	1.068966
ENSBTAG00000038116	34.94614	37.30939	37.78407	38.13855	50.57702	53.30503	47.16665
ENSBTAG00000038117	2.726931	1.874139	2.658391	2.965485	3.379453	3.975337	3.362309
ENSBTAG00000038146	0.083402	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038190	32.11148	26.71657	31.90964	33.02872	6.319299	5.011153	2.907515
ENSBTAG00000038195	42.11837	36.44719	46.19047	44.63447	5.710421	128.9974	2.615327
ENSBTAG00000038283	28.0371	17.45489	23.57041	27.19391	18.1419	19.38752	28.87673
ENSBTAG00000038298	20.29449	19.77642	18.06686	18.1865	4.353622	7.004143	4.49856
ENSBTAG00000038387	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038395	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038462	0.073882	0.16152	0.209984	0.091588	0.311988	0.0	0.576881
ENSBTAG00000038476	2.723465	2.664637	2.800238	3.011051	1.630059	1.161421	0.717909
ENSBTAG00000038512	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038617	12.96763	9.999147	13.761	16.15583	4.794493	6.238626	3.549732
ENSBTAG00000038620	33.91014	28.10119	32.46018	36.20526	17.11562	18.91909	14.44612
ENSBTAG00000038640	30.6639	24.36359	25.3459	26.35817	20.78994	24.88372	22.09485
ENSBTAG00000038691	20.4345	22.58956	20.23707	22.53112	4.925463	6.782033	3.908137
ENSBTAG00000038700	0.0	0.0	0.0	0.023026	0.0	0.0	0.124758
ENSBTAG00000038732	0.0	0.071266	0.030268	0.0	0.0	0.0	0.54269
ENSBTAG00000038735	0.472138	0.0	0.0	0.193669	0.0	0.0	0.0
ENSBTAG00000038737	22.01507	17.40772	18.23371	16.99482	13.91209	14.16827	8.70525
ENSBTAG00000038748	673.8451	2489.479	114.2145	88.6478	19.48888	21.00503	20.46515
ENSBTAG00000038842	97.39723	105.1719	112.3423	106.1115	46.76134	44.86556	29.10411
ENSBTAG00000038858	0.154188	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038896	931.226	753.9121	1005.596	866.5388	222.4908	295.1782	166.949
ENSBTAG00000038920	10.12767	8.932534	7.678125	8.276388	8.990567	7.607642	10.11335
ENSBTAG00000038949	19.68582	15.17053	20.65501	18.63624	2.954124	3.135076	5.768605
ENSBTAG00000039056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039117	4.497822	4.575073	3.527072	3.194259	7.017775	5.200639	7.066285
ENSBTAG00000039133	0.0	0.055435	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039138	194.9985	180.3775	206.2548	199.733	32.85302	29.33286	16.12481
ENSBTAG00000039169	0.0	0.068606	0.0	0.0	0.0	0.151745	0.0
ENSBTAG00000039176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039302	3.38379	3.238474	3.915272	2.908125	0.915873	0.585069	0.0
ENSBTAG00000039391	0.0	0.0	0.0	0.0	1.784989	1.972161	2.415175
ENSBTAG00000039556	7.340142	9.170429	9.749778	12.30516	4.232471	5.832537	5.430437
ENSBTAG00000039582	62.75712	58.72239	76.49265	64.41566	8.593401	5.404214	14.93247
ENSBTAG00000039593	10.17499	11.69806	11.766	10.34892	0.831649	2.202832	0.218905
ENSBTAG00000039696	0.415646	0.505076	0.320958	1.011479	0.270895	0.31745	0.324836
ENSBTAG00000039705	21.76959	25.30945	23.37791	19.78009	6.238438	6.289944	2.820587
ENSBTAG00000039709	1.168727	2.463652	1.476552	1.599928	3.097969	1.399931	2.12386
ENSBTAG00000039770	35.81349	28.15651	29.01891	27.60057	44.32478	41.70506	56.479
ENSBTAG00000039914	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039958	16.6607	19.64576	12.80109	12.29644	6.868466	8.528117	3.978886
ENSBTAG00000039978	1.227996	1.366992	0.635674	0.976291	0.0	0.39941	0.0
ENSBTAG00000040065	2.555562	2.348097	2.123772	2.420895	0.0	0.099458	0.0
ENSBTAG00000040067	0.042279	0.180032	0.11129	0.298279	0.0	0.0	0.0
ENSBTAG00000040076	28.20609	30.59726	23.99894	25.14771	15.45524	15.68232	12.6919
ENSBTAG00000040111	0.0	0.033582	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000040199	23.99243	19.68412	24.66599	24.36393	12.21805	16.05786	9.614138
ENSBTAG00000040208	0.110245	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000040333	81.01965	75.77992	96.5771	76.41487	38.22917	39.70975	28.82178
ENSBTAG00000040334	33.87865	31.08728	29.26531	24.84103	8.442601	6.611794	4.851937
ENSBTAG00000040338	10.22554	12.63735	9.958921	12.04052	1.930495	2.607719	0.848257
