ENSEMBL gene ID	E6_Lung	E4_Lung1	E4_Lung2	E4_Lung3	E1_LUNG3770	E1_LUNG3773	E1_LUNG3842	E1_LUNG3886
ENSBTAG00000002719	0.330923	0.0	0.718805	0.374393	1.287086	0.660099	0.655859	0.473492
ENSBTAG00000002720	10.797937	39.102825	30.710539	32.83329	8.629774	8.228559	8.275051	7.528028
ENSBTAG00000002721	4.396272	7.369081	6.470695	8.239175	4.11634	5.516542	5.70304	4.396134
ENSBTAG00000002726	8.029208	33.426136	31.454336	31.998953	7.640733	7.455526	6.322658	6.659861
ENSBTAG00000002736	7.980604	4.58294	4.465897	5.001704	18.609837	16.690668	11.408322	14.247306
ENSBTAG00000002743	16.734224	7.566756	3.102894	5.260416	15.280166	16.978205	22.354822	18.281366
ENSBTAG00000002745	31.968344	33.971272	40.190434	31.755489	64.089523	52.220131	66.036125	45.802933
ENSBTAG00000002746	34.03508	123.32827	107.513756	137.111191	96.730103	99.760017	113.074318	85.291496
ENSBTAG00000002748	30.259258	20.577274	18.203003	14.717758	26.495155	25.661171	33.367664	28.580097
ENSBTAG00000002750	4.189716	10.168642	9.334365	11.375432	7.325891	7.257461	8.594765	7.090041
ENSBTAG00000002763	8.869115	3.470081	3.341563	2.858855	15.435917	15.340499	12.89594	15.822103
ENSBTAG00000002764	21.7199	10.538728	7.542789	8.757228	7.527037	10.220939	7.509032	8.526132
ENSBTAG00000002770	64.202255	36.98605	15.982516	28.477692	154.258865	154.088058	164.957596	155.364899
ENSBTAG00000002798	9.586873	4.970175	6.587757	3.901887	16.700628	15.394753	19.262751	15.900761
ENSBTAG00000002816	7.681382	2.954317	0.726253	3.467837	6.350952	9.004331	5.944909	8.77131
ENSBTAG00000002817	9.058986	3.194668	4.642222	4.701349	5.276886	6.341133	7.524343	8.590013
ENSBTAG00000002822	0.0	0.0	0.0	0.0	0.020302	0.0	0.176246	0.247855
ENSBTAG00000002827	4.770828	2.923579	2.309705	2.127517	28.494316	26.715189	13.737892	19.249868
ENSBTAG00000002829	46.167091	36.705349	42.211731	42.547123	58.837475	57.133163	67.781372	50.16367
ENSBTAG00000002854	15.396385	7.262436	9.504209	5.261719	22.528357	23.443668	20.03528	28.091883
ENSBTAG00000002888	7.389951	8.061312	15.198911	9.769135	11.609936	11.611506	5.210225	9.08295
ENSBTAG00000002890	25.957291	5.91834	5.680775	4.044849	0.0	0.0	0.0	0.0
ENSBTAG00000002891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000002918	1.584396	5.97743	2.941754	4.293573	3.711615	3.239623	2.023526	2.121422
ENSBTAG00000002921	7.550618	10.173463	11.31383	9.113877	11.169443	11.594409	12.417645	12.91309
ENSBTAG00000002966	8.281661	22.342897	20.422123	22.355343	8.650646	8.618149	7.003682	7.649337
ENSBTAG00000002972	0.88029	3.988403	2.307026	3.649185	2.68589	2.00545	2.056308	2.397892
ENSBTAG00000002977	51.384476	36.055107	37.694721	38.18166	227.812836	211.842682	156.809509	201.813675
ENSBTAG00000002978	0.0	0.0	0.0	0.0	0.077987	0.26546	0.052107	0.258142
ENSBTAG00000002999	14.672119	7.379135	9.392756	6.330709	20.363998	18.507978	26.839935	20.353636
ENSBTAG00000003000	0.0	0.0	0.0	0.0	0.268951	0.20875	0.138891	0.392882
ENSBTAG00000003018	37.464825	14.16297	16.502647	13.884352	56.413059	35.31633	34.506294	29.621342
ENSBTAG00000003052	12.968996	6.130713	4.141909	6.555359	25.619001	22.553347	17.158073	20.462854
ENSBTAG00000003058	20.288813	11.870731	5.357983	6.756966	113.44976	113.765732	124.209694	111.967766
ENSBTAG00000003061	14.310703	4.003759	2.470092	3.163362	61.346348	48.912128	39.426052	55.054527
ENSBTAG00000003067	26.680897	11.175449	12.242435	7.373488	111.311447	112.566101	146.428375	120.577393
ENSBTAG00000003083	8.254416	5.014793	6.033548	5.50533	15.37248	13.216289	20.048695	19.60465
ENSBTAG00000003100	24.928556	3.702306	3.587542	2.742019	68.850655	50.077248	35.329041	37.572166
ENSBTAG00000003111	0.618069	3.011226	2.835031	2.763741	2.827851	2.47728	1.31267	2.293118
ENSBTAG00000003130	2.560289	0.641243	0.995195	0.782026	9.086589	9.653914	2.710891	8.732179
ENSBTAG00000003148	17.147207	13.490784	13.843976	13.872182	19.552549	20.161484	17.672968	19.171604
ENSBTAG00000003161	16.322115	6.646484	7.147941	6.12569	13.341811	19.799639	21.902613	24.198854
ENSBTAG00000003162	12.797076	33.154251	36.483402	35.876595	16.964903	14.641634	15.157915	13.879011
ENSBTAG00000003186	9.552514	11.695179	7.17421	11.925728	10.277718	9.468097	6.641353	10.767159
ENSBTAG00000003192	2.658342	1.831807	0.491891	1.1246	9.066716	8.891687	3.435232	9.309868
ENSBTAG00000003208	11.633831	58.15239	49.419807	50.967884	9.659984	9.130305	9.527682	8.226744
ENSBTAG00000003238	10.096948	18.304394	17.223089	16.531836	10.284855	8.183868	8.042143	8.305907
ENSBTAG00000003279	9.890676	7.787275	7.427441	5.882974	31.755587	36.46624	33.456116	35.828827
ENSBTAG00000003357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000003361	2.874133	5.00842	6.632855	5.268269	4.12916	2.958064	4.06379	3.606519
ENSBTAG00000003362	100.977058	91.757622	103.693741	86.054085	140.773788	132.249619	129.10701	117.08741
ENSBTAG00000003371	15.080171	55.147198	56.294628	59.478313	11.693311	10.732699	12.707505	10.088359
ENSBTAG00000003384	3.234487	3.339149	3.235333	2.993873	2.882359	2.935346	1.461234	2.489914
ENSBTAG00000003390	37.440315	13.886807	11.132482	13.096467	116.951408	101.924896	91.278732	103.63015
ENSBTAG00000003393	2.066339	0.122128	0.557529	0.0	2.448966	1.872133	2.628066	2.882513
ENSBTAG00000003401	33.181179	58.651142	91.36615	66.70932	89.732063	85.252731	80.61055	83.199684
ENSBTAG00000003410	7.842505	6.067235	5.294938	4.477865	8.620232	8.621612	9.615868	10.193982
ENSBTAG00000003423	50.756481	31.06539	32.029446	30.095362	44.01302	49.309258	45.596142	44.388222
ENSBTAG00000003436	11.814637	2.0677	0.911135	1.94066	18.360065	18.957121	25.583473	21.186995
ENSBTAG00000003479	0.0	0.0	0.0	0.0	0.046588	0.0	0.028075	0.0
ENSBTAG00000003484	17.180689	6.484723	2.06045	4.357038	54.742149	56.71093	77.121078	65.972702
ENSBTAG00000003494	0.435422	0.0	0.0	0.0	4.350464	4.177363	1.851824	3.54916
ENSBTAG00000003504	5.056518	4.693765	4.783786	2.21379	24.090263	24.780052	32.207153	24.371239
ENSBTAG00000003535	46.385506	21.269371	6.063117	10.059626	137.086288	147.187775	205.164627	144.982758
ENSBTAG00000003547	4.132787	11.990143	6.657902	13.86799	0.0	0.0	0.0	0.0
ENSBTAG00000003556	66.951492	16.002296	18.629255	20.217741	107.352837	120.902191	129.79393	117.494644
ENSBTAG00000003559	9.799623	3.674253	2.833085	1.359191	21.068945	16.501148	14.243681	15.661089
ENSBTAG00000003566	17.769705	9.770767	10.577568	8.648817	17.76153	17.027739	21.529222	20.801315
ENSBTAG00000003589	46.528034	69.257225	67.594246	61.065716	45.6982	42.550911	68.858414	42.752968
ENSBTAG00000003594	6.837016	5.119095	4.145246	6.36374	4.800022	6.263803	5.264757	6.846241
ENSBTAG00000003614	4.52576	6.010854	9.228796	6.859625	3.658532	3.653847	4.330252	4.116656
ENSBTAG00000003616	1.902458	2.275119	0.41018	0.892469	1.206644	1.318647	0.593007	1.361567
ENSBTAG00000003622	6.204987	8.841157	11.371447	9.222775	1.651815	1.853542	1.306156	1.728448
ENSBTAG00000003679	8.791848	6.22908	8.821759	5.91652	13.921421	11.512684	17.404966	18.433525
ENSBTAG00000003682	5.854861	3.773683	0.579845	1.983674	4.482553	4.133645	4.22382	7.656089
ENSBTAG00000003687	16.991385	6.098854	7.036176	6.531919	29.38365	28.089479	16.344439	27.971737
ENSBTAG00000003691	0.064336	0.0	0.0	0.0	0.028599	0.0	0.024949	0.0
ENSBTAG00000003693	31.907993	5.813051	10.272479	4.638553	83.977486	75.835106	63.957058	88.822662
ENSBTAG00000003695	16.632483	22.026024	18.906212	16.356379	22.656855	20.890972	21.671965	21.267256
ENSBTAG00000003696	5.781423	0.63657	0.267721	0.36559	5.07726	5.944096	8.141376	10.966535
ENSBTAG00000003697	25.856474	52.697693	56.101803	45.373489	19.160595	31.088486	28.212566	18.385199
ENSBTAG00000003700	0.566315	0.0	0.0	0.0	0.159548	0.224167	0.363314	0.329629
ENSBTAG00000003702	12.510325	57.75486	57.502193	54.106567	9.004014	7.621762	9.068465	9.092717
ENSBTAG00000003707	33.736942	5.460118	6.653361	7.09323	39.504669	45.885986	74.271767	38.191402
ENSBTAG00000003711	607.766968	648.701965	577.897888	625.259094	552.57019	682.486267	654.073669	752.303894
ENSBTAG00000003718	3.826172	4.313363	1.09902	3.558208	6.401448	7.159208	9.253219	8.068819
ENSBTAG00000003733	3.981376	0.0	0.0	0.0	4.217969	6.952684	14.009392	8.369761
ENSBTAG00000003747	10.55225	19.508013	14.225412	14.179053	30.061405	23.658257	24.884142	21.560873
ENSBTAG00000003748	15.391825	31.131132	21.91514	30.916149	16.071587	16.032717	16.335705	16.222734
ENSBTAG00000003784	6.155979	12.774211	10.915465	12.888334	10.936177	13.223118	16.76968	13.351348
ENSBTAG00000003804	4.536586	9.510952	11.371977	9.995625	14.715162	13.898344	14.653954	13.790339
ENSBTAG00000003809	1.162525	1.08291	0.145669	0.863046	0.472142	0.313583	0.603743	0.202642
ENSBTAG00000003810	0.956284	0.554547	0.0	0.445224	0.0	0.221188	0.17412	0.035211
ENSBTAG00000003813	4.458481	2.864179	0.307861	1.1262	11.086123	9.11322	10.583995	11.060494
ENSBTAG00000003817	13.240834	4.467676	6.091631	3.786644	11.740908	12.835699	15.040481	13.514329
ENSBTAG00000003819	3.152604	1.766232	0.157872	2.174551	3.496847	3.315758	2.53638	3.908251
ENSBTAG00000003822	12.770295	1.139766	0.374006	0.596084	8.907989	8.220389	11.199991	9.433294
ENSBTAG00000003832	10.206927	1.411509	3.775545	1.868641	50.46521	52.622166	25.235464	29.153229
ENSBTAG00000003843	6.83836	5.16176	4.486299	4.983697	13.734086	12.255542	13.914869	14.036063
ENSBTAG00000003848	1.730557	1.996258	1.253293	2.866724	8.239732	8.297358	3.130895	7.576982
ENSBTAG00000003849	9.543047	6.723369	5.401612	4.996451	13.141519	13.742601	14.492032	13.01849
ENSBTAG00000003855	2.458342	2.279313	2.434367	2.177936	0.0	0.0	0.0	0.0
ENSBTAG00000003861	2.682788	0.990084	0.0	2.001899	9.423913	9.680127	11.448396	11.401141
ENSBTAG00000003863	9.392762	2.729973	4.638256	3.054732	9.613851	6.423349	11.971281	9.413479
ENSBTAG00000003878	4.862029	12.676892	11.239622	14.658529	5.44171	7.885803	8.226089	5.950824
ENSBTAG00000003884	4.724802	10.328844	11.74721	10.499945	5.287975	5.280163	4.437352	6.429945
ENSBTAG00000003887	29.767174	79.08149	91.977631	86.625755	32.567402	30.444624	35.962234	34.847034
ENSBTAG00000003901	0.230738	0.42251	0.0	0.227325	0.983858	1.809822	1.377133	1.323077
ENSBTAG00000003904	12.38225	26.2607	28.655058	24.465706	10.32919	10.533271	12.03141	11.192475
ENSBTAG00000003906	8.30016	9.463006	8.494148	9.580223	4.276392	5.791405	3.826738	3.870409
ENSBTAG00000003934	10.410556	15.671294	13.141968	12.289804	19.930212	16.017441	20.063845	20.443853
ENSBTAG00000003941	6.567855	41.330872	40.256634	44.440483	9.118837	8.837484	11.908174	10.353023
ENSBTAG00000003947	12.180666	0.890819	0.881671	2.018994	71.013359	59.354736	91.624802	71.933342
ENSBTAG00000003949	57.223183	87.890839	74.065376	78.419113	99.965889	88.545204	77.420692	84.827682
ENSBTAG00000003954	11.958216	32.699318	32.311684	34.451305	9.460393	9.712323	6.977204	10.257591
ENSBTAG00000003958	10.220806	25.484188	18.968718	25.837839	9.997466	8.506725	8.628399	8.906837
ENSBTAG00000003963	0.276322	0.189412	0.086415	0.266072	0.326994	0.354873	0.415068	0.424332
ENSBTAG00000003966	29.824711	37.391563	30.898672	33.498425	20.174412	20.091757	18.513109	21.895966
ENSBTAG00000003970	8.792536	12.284422	7.01827	10.106579	11.571024	13.091809	21.233419	15.867882
ENSBTAG00000003975	5.221717	4.791566	6.566875	3.788854	10.984352	11.733685	10.900347	12.043312
ENSBTAG00000003977	0.0	0.0	0.0	0.0	0.089717	0.0	0.055715	0.108684
ENSBTAG00000003981	8.351402	2.996405	1.968454	1.720805	18.067024	17.603844	21.20196	19.583559
ENSBTAG00000003983	10.753585	7.202744	5.794947	5.896131	35.591068	34.44318	25.439663	32.976006
ENSBTAG00000003997	12.846579	9.162599	10.844587	8.889268	9.57337	9.262361	8.283516	6.931987
ENSBTAG00000004004	8.573624	2.515628	3.722208	1.966061	10.687145	5.738531	11.431565	8.87669
ENSBTAG00000004009	4.055143	1.259829	0.394647	1.899183	9.448503	8.441868	8.574446	7.121309
ENSBTAG00000004018	12.131618	4.50952	2.346524	4.017466	10.566203	10.94307	11.462812	10.876044
ENSBTAG00000004019	0.844767	0.453626	1.752048	0.482697	1.675736	1.254215	0.977486	1.083768
ENSBTAG00000004028	3.862232	18.20668	19.156057	22.478914	3.077715	3.879209	3.650986	3.171319
ENSBTAG00000004034	0.756371	3.762843	1.867237	3.24904	14.048886	12.826852	5.085897	13.573801
ENSBTAG00000004061	1.286747	0.218746	0.726621	1.376815	0.928737	0.309884	1.030122	0.983359
ENSBTAG00000004085	4.370214	4.464835	2.90112	3.005159	6.655774	6.018225	3.63312	5.430202
ENSBTAG00000004086	4.223065	2.225614	1.688361	2.378989	12.803709	11.393067	7.285616	11.742024
ENSBTAG00000004092	0.560969	0.701043	0.082314	1.164056	9.563699	6.189241	7.108464	9.329765
ENSBTAG00000004095	0.857211	0.21441	0.0	0.167108	0.132024	0.129138	0.27152	0.308589
ENSBTAG00000004098	5.833333	22.272697	12.820212	15.969376	4.72649	4.418109	5.851291	5.254295
ENSBTAG00000004100	10.117746	6.272299	8.319389	6.89723	7.02147	8.819475	8.806272	8.71996
ENSBTAG00000004108	18.258812	8.229692	7.215081	6.916643	29.824492	29.025797	31.438398	28.306496
ENSBTAG00000004111	1.942818	1.017382	0.155802	1.601387	3.213618	2.820894	3.75983	3.015377
ENSBTAG00000004112	12.54305	1.968923	0.062681	1.989888	20.099701	24.53129	32.071297	21.492483
ENSBTAG00000004117	30.21431	45.213104	39.521431	36.793701	21.194265	23.00683	21.055902	20.289518
ENSBTAG00000004172	8.329003	2.941822	2.243153	3.033425	10.9806	13.084234	4.956547	12.552996
ENSBTAG00000004184	5.765131	8.449228	10.154259	7.171205	6.895108	6.639253	6.7871	6.9742
ENSBTAG00000004188	9.104568	7.369329	7.203261	6.519918	7.303671	6.793738	6.250005	8.151939
ENSBTAG00000004189	14.523029	2.941028	2.607895	2.758171	20.092962	23.645847	9.056689	22.196598
ENSBTAG00000004191	8.373712	3.139282	2.735727	4.554972	6.524381	6.189617	6.733989	7.768317
ENSBTAG00000004196	13.093407	4.416283	2.902018	3.802296	27.040386	41.997707	32.414921	29.136358
ENSBTAG00000004204	0.378461	0.0	0.0	0.0	12.321861	14.889286	4.942521	12.790581
ENSBTAG00000004206	0.199367	0.0	0.0	0.0	1.709051	3.992607	1.056343	3.400209
ENSBTAG00000004208	1.064611	0.618995	0.0	0.196145	0.603808	0.765769	0.936323	1.381803
ENSBTAG00000004211	87.692337	42.892227	55.117088	45.576488	138.669312	134.06929	145.646576	119.135536
ENSBTAG00000004216	0.763846	2.628662	1.256195	3.579689	5.185245	4.689029	1.4992	4.736051
ENSBTAG00000004222	5.225422	0.301937	0.0	1.687041	1.892012	2.694155	4.765167	2.417543
ENSBTAG00000004224	0.0	0.0	0.0	0.0	0.84309	1.399521	1.514607	0.4108
ENSBTAG00000004226	0.678364	0.0	0.0	0.0	1.019876	0.695979	1.459643	1.582376
ENSBTAG00000004227	3.255228	1.688399	3.927181	1.877476	6.189889	8.194316	4.669497	8.644328
ENSBTAG00000004230	30.504253	36.842621	37.073818	46.12817	58.28196	69.664177	88.576912	63.878746
ENSBTAG00000004249	1.419064	0.448467	0.591523	0.692317	2.279965	2.06625	0.748786	2.042533
ENSBTAG00000004267	0.115057	0.0	0.0	0.0	0.104208	0.470229	0.071555	0.379175
ENSBTAG00000004268	48.084827	16.373301	4.866236	17.679317	80.550385	84.383987	116.948692	76.287598
ENSBTAG00000004269	48.178253	64.746384	67.555023	61.573753	64.792152	82.594864	45.747524	28.772617
ENSBTAG00000004279	258.066895	266.406616	258.562286	264.062836	434.019531	467.307678	466.29715	424.56723
ENSBTAG00000004284	15.698261	6.564332	3.703898	3.221611	65.661415	65.592476	85.166	76.784332
ENSBTAG00000004286	1.454339	0.366612	1.698972	0.895871	6.304698	4.743432	3.844147	4.399003
ENSBTAG00000004290	6.994818	4.140563	3.681818	4.935364	5.690161	7.623764	6.892785	7.014901
ENSBTAG00000004300	1.346208	0.323501	1.258191	1.237397	3.190215	2.020972	1.487531	2.219737
ENSBTAG00000004310	11.395911	16.215235	15.5441	20.538254	12.224236	12.518399	10.346692	9.95707
ENSBTAG00000004315	23.438593	7.183543	3.664145	5.187572	81.080978	68.243843	59.71529	72.231018
ENSBTAG00000004333	34.250324	51.327927	49.083916	45.479675	60.1833	58.953194	52.207893	59.026287
ENSBTAG00000004334	15.823705	3.434119	1.31416	5.433221	42.592201	46.536922	29.79151	40.969643
ENSBTAG00000004337	0.567559	0.0	0.0	0.0	0.2121	0.26371	0.266562	1.497454
ENSBTAG00000004358	2.844442	8.71735	5.526678	8.359418	2.130277	2.422533	2.114167	2.483391
ENSBTAG00000004375	16.245838	6.035715	3.480187	4.449025	31.992731	26.143454	26.762201	45.160717
ENSBTAG00000004378	18.477482	13.593481	9.815235	9.844038	6.03251	7.260348	9.553479	7.08481
ENSBTAG00000004379	9.289442	2.670425	1.570041	0.850462	28.594799	29.233845	35.110882	33.430607
ENSBTAG00000004380	25.75333	30.909895	25.120462	24.403257	6.059461	6.624376	6.361675	6.547277
ENSBTAG00000004406	0.397863	0.0	0.0	0.847758	7.274375	5.68967	1.910894	6.40843
ENSBTAG00000004414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000004415	1.379796	1.702095	4.483968	2.697801	0.740811	0.47652	0.8918	0.779947
ENSBTAG00000004422	10.873397	14.793733	14.902114	8.818089	8.938637	11.641837	15.044704	9.861614
ENSBTAG00000004449	2.433923	3.388963	2.940525	5.655881	1.75252	2.704763	1.187933	3.322152
ENSBTAG00000004463	32.291924	16.549973	20.212246	14.35535	68.961502	69.740349	54.991268	60.467377
ENSBTAG00000004471	14.460964	51.586185	48.056545	49.338474	9.845316	6.818487	10.034805	7.885424
ENSBTAG00000004492	6.296971	7.152607	5.124563	8.287964	3.681167	2.509603	3.104793	2.419412
ENSBTAG00000004495	15.568966	55.519894	54.120129	58.524593	17.90976	16.860113	18.280413	14.704085
ENSBTAG00000004512	9.863166	1.90452	3.900643	3.343592	18.82546	16.342402	15.986194	17.129761
ENSBTAG00000004521	17.12191	7.231655	0.0	7.388733	46.37425	54.57439	59.6904	53.33324
ENSBTAG00000004524	2.86094	0.54828	0.0	0.376735	19.58152	16.61935	17.06008	14.45853
ENSBTAG00000004568	1.025037	0.22264	0.0	0.12259	14.84587	18.8697	17.0192	16.57258
ENSBTAG00000004571	16.18163	13.88551	12.7649	14.74837	12.27133	11.75412	14.65716	12.96137
ENSBTAG00000004578	3.135677	0.769006	1.877159	1.357403	8.093657	6.996326	3.894376	6.273018
ENSBTAG00000004622	3.206839	3.255348	4.037168	3.485945	4.351046	5.24876	3.533555	5.712686
ENSBTAG00000004631	1.23217	1.926279	4.316404	2.902979	3.044652	2.935399	2.480309	2.587954
ENSBTAG00000004635	10.16419	3.325189	2.367451	3.460285	26.4495	21.64585	21.55337	22.39064
ENSBTAG00000004663	5.622667	3.307846	0.218981	4.572913	6.285793	7.766519	7.7306	6.543833
ENSBTAG00000004664	6.119047	4.004663	2.948973	2.406812	23.84436	24.93575	27.19986	19.92454
ENSBTAG00000004680	0.1845	0.666587	0.0	0.219341	0.866386	1.71411	1.127387	2.194034
ENSBTAG00000004694	0.034009	0.126771	0.0	0.162242	0.07361	0.115689	0.015322	0.036818
ENSBTAG00000004695	87.51683	50.36712	36.09396	36.19032	90.43844	85.2124	101.5517	100.9242
ENSBTAG00000004722	4.752923	8.137656	3.17176	9.644379	2.978377	1.9402	3.663904	3.45817
ENSBTAG00000004723	12.37606	11.04496	9.16021	11.63873	17.97196	18.42608	9.249145	20.76657
ENSBTAG00000004745	9.50473	20.01735	21.54833	24.12468	8.61275	7.352891	8.289471	7.065887
ENSBTAG00000004761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122153
ENSBTAG00000004768	9.960438	2.891771	1.740569	3.588483	12.61136	12.56645	9.153727	12.90652
ENSBTAG00000004788	10.66295	6.349282	5.948041	3.894987	11.86136	13.26698	15.23406	13.97363
ENSBTAG00000004791	14.70509	8.297787	8.673321	13.60439	20.00957	19.31739	18.15932	24.77138
ENSBTAG00000004820	3.854911	1.016355	0.0	0.0	80.82428	82.71856	115.5397	76.36513
ENSBTAG00000004842	9.06921	31.72779	32.36945	29.39114	8.947478	7.910735	6.3226	6.068858
ENSBTAG00000004854	4.588364	22.52825	20.64307	20.35337	2.288046	1.33789	1.922291	1.209067
ENSBTAG00000004864	1.131494	2.333944	2.210368	2.019241	3.045957	3.55862	1.647619	3.01187
ENSBTAG00000004869	2.485295	5.310959	3.778074	4.502227	5.63809	4.408014	1.739732	3.967494
ENSBTAG00000004879	26.83852	14.59704	18.24314	13.76443	0.0	0.0	0.0	0.0
ENSBTAG00000004888	0.0	0.0	0.231074	0.0	0.158977	0.123118	0.198403	0.306076
ENSBTAG00000004902	5.654147	6.151798	1.737253	6.8435	14.88641	14.37882	11.008	14.10113
ENSBTAG00000004906	3.198215	14.55157	6.39711	11.15617	2.10833	2.17623	2.022577	1.678782
ENSBTAG00000004910	38.16813	14.87335	35.27223	21.57033	47.87492	44.63463	47.12382	49.18194
ENSBTAG00000004912	10.67149	21.63969	24.91524	23.07557	10.38019	9.697559	6.447309	10.15508
ENSBTAG00000004913	37.93144	19.75964	28.99046	21.32833	46.96556	45.78862	65.35232	57.68399
ENSBTAG00000004915	548.7072	229.5097	262.6258	237.0802	952.671	1057.21	1134.885	854.6204
ENSBTAG00000004930	6.399394	7.252227	10.47248	9.75309	5.077703	4.40219	4.556251	6.118876
ENSBTAG00000004936	0.0	0.279784	0.0	0.277311	0.559494	0.619334	1.476312	0.908184
ENSBTAG00000004942	5.04181	8.978693	4.720117	8.105344	10.61667	10.80636	15.4055	10.65147
ENSBTAG00000004943	1.696398	3.331635	1.292544	1.954067	7.211818	4.036054	2.365932	1.663024
ENSBTAG00000004949	0.445385	0.768779	3.354462	1.5462	0.82343	0.558489	0.448554	0.64089
ENSBTAG00000004951	0.0	0.0	0.0	0.0	0.110644	0.129824	0.19495	0.245595
