ENSEMBL gene ID	E1_LIVE3770	E1_LIVE3773	E1_LIVE3842	E1_LIVE3886	E4_Liver1	E4_Liver2	E4_Liver3
ENSBTAG00000030301	15.42792	14.1301	12.94299	14.89318	0.739503	1.167054	1.000376
ENSBTAG00000030302	305.7283	324.98	380.8875	313.1272	44.29197	31.32604	35.55794
ENSBTAG00000030322	0.762911	0.89603	0.768807	0.326278	0.0	0.125741	0.033329
ENSBTAG00000030369	4.000177	4.400166	3.19248	3.719472	0.659378	0.195223	1.505537
ENSBTAG00000030384	69.45431	77.60252	58.78193	74.21378	19.43577	6.826977	9.594891
ENSBTAG00000030523	0.171221	0.16808	0.218767	0.108872	0.256169	0.174937	0.860246
ENSBTAG00000030540	20.64658	21.08139	15.80002	17.89561	3.781869	0.541232	2.244365
ENSBTAG00000030543	0.317849	0.467839	0.136694	0.123854	0.39	0.345059	0.156148
ENSBTAG00000030557	1.287457	1.282628	1.192469	1.017227	5.928165	3.698445	4.97847
ENSBTAG00000030563	6.607255	7.289051	7.785871	8.067352	0.176665	0.871885	0.303596
ENSBTAG00000030578	66.41272	85.24874	71.65247	75.52155	1.945135	2.333349	2.789041
ENSBTAG00000030589	4.162754	4.477767	4.540173	3.803442	3.490936	0.984807	1.858584
ENSBTAG00000030593	11.48992	9.468941	5.66676	16.23907	0.0	0.388409	0.671337
ENSBTAG00000030599	30.06512	33.58314	35.53542	42.01463	13.38621	14.69103	15.36832
ENSBTAG00000030608	10.95332	10.79189	8.774833	12.76513	2.074696	2.954124	3.439526
ENSBTAG00000030671	3.005828	3.748835	2.143996	3.619833	1.055117	3.2878	2.675119
ENSBTAG00000030710	1.826977	2.39822	1.923849	1.853404	2.873638	0.810958	0.468346
ENSBTAG00000030820	3.202826	3.097957	1.62243	2.036538	0.0	0.0	0.0
ENSBTAG00000030834	0.0	0.05402	0.799387	1.119479	0.147005	0.099175	0.207432
ENSBTAG00000030881	5.683578	5.483171	5.126697	4.441235	8.236465	6.85322	7.328067
ENSBTAG00000030892	0.0	1.296738	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030922	0.077387	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030929	0.948514	1.373609	0.794497	0.620708	4.486815	4.486704	2.350812
ENSBTAG00000030933	13.02655	11.29472	10.95256	13.02052	4.369411	4.695662	4.543921
ENSBTAG00000030939	4.141602	4.654273	3.510717	4.503027	0.0	0.249298	0.253378
ENSBTAG00000031010	19.58451	24.21632	18.31376	22.22583	3.040146	4.869246	3.227578
ENSBTAG00000031018	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000031052	0.149622	0.407736	0.307821	0.149563	0.0	0.0	0.0
ENSBTAG00000031069	16.32929	19.66672	18.19432	11.25027	18.54972	20.4119	18.39457
ENSBTAG00000031076	0.391535	0.357758	0.274312	0.224694	0.008193	1.114865	0.936547
ENSBTAG00000031107	9.363201	8.544946	4.400893	5.457639	0.673073	1.077924	0.699413
ENSBTAG00000031134	36.22688	39.62093	26.1825	29.15004	7.794068	8.674386	9.581761
ENSBTAG00000031185	25.70625	26.28809	28.22923	29.65153	14.5269	14.77859	13.39769
ENSBTAG00000031279	5.331548	5.438472	5.757572	5.153397	0.0	0.0	0.210954
ENSBTAG00000031332	15.38332	15.25745	17.57746	12.44681	0.0	2.035252	1.518019
ENSBTAG00000031402	5.983835	6.741671	4.89814	4.671755	9.303517	4.826411	8.380396
ENSBTAG00000031433	0.607704	0.88289	0.722912	0.940253	0.0	0.0	0.0
ENSBTAG00000031473	2.82919	3.761603	5.217036	3.002953	8.737981	9.098017	7.175857
ENSBTAG00000031500	31.37279	33.58522	38.38753	30.76445	3.89641	5.707381	4.884294
ENSBTAG00000031503	0.41349	0.332779	0.27937	0.117284	0.0	0.0	0.132159
ENSBTAG00000031544	9.00337	7.938751	7.52272	7.413909	8.050997	4.987578	7.282619
ENSBTAG00000031609	7.396257	8.731928	7.389036	7.651638	15.86799	16.21101	18.05772
ENSBTAG00000031709	14.789	13.31712	15.61792	13.61187	15.50236	21.55518	16.7313
ENSBTAG00000031737	0.509007	0.168658	0.810853	0.757077	0.0	0.0	0.0
ENSBTAG00000031793	7.746402	6.895128	10.68635	6.708343	7.981032	4.136592	4.152779
ENSBTAG00000031800	271.6482	280.2327	245.813	273.5379	11.95128	9.03009	12.2037
ENSBTAG00000031834	16.3671	15.94642	20.99382	15.25778	0.0	1.925661	3.635984
ENSBTAG00000031837	13.44134	16.61058	12.8429	13.49854	3.680084	0.616643	1.870731
ENSBTAG00000031861	46.5248	49.2772	52.57318	47.10243	28.64501	30.23332	31.42257
ENSBTAG00000031866	0.212489	0.245784	0.333248	0.191594	0.0	0.0	0.137019
ENSBTAG00000031950	11.80586	12.45899	14.58449	13.68918	21.31454	15.86371	21.03516
ENSBTAG00000031981	4.272599	4.216489	3.048027	3.693872	10.74414	7.331201	6.217838
ENSBTAG00000031998	137.9887	89.55618	103.3863	89.42021	23.45563	25.44187	26.00663
ENSBTAG00000032021	36.66993	21.10236	22.74285	18.54487	17.46319	18.09034	20.35198
ENSBTAG00000032026	17.5033	13.03531	15.37931	17.15051	6.240815	1.830616	1.870756
ENSBTAG00000032121	4.497413	5.882092	4.917155	5.080706	0.0	0.827651	0.17135
ENSBTAG00000032130	0.147182	0.247792	0.183782	0.206464	0.027604	0.509051	0.515607
ENSBTAG00000032166	2.941396	4.262367	4.013423	3.105305	2.871997	5.23123	5.025007
ENSBTAG00000032209	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000032227	30.72164	25.14711	34.15459	26.20787	0.716367	4.062843	1.666168
ENSBTAG00000032234	13.30039	13.04035	9.666546	11.17673	1.884128	2.123822	2.859744
ENSBTAG00000032253	1.65633	1.94336	1.349623	1.872394	1.792545	0.205517	1.424368
ENSBTAG00000032292	2.13499	2.879388	1.91894	1.01477	2.577039	0.728737	0.958647
ENSBTAG00000032304	212.7818	237.6434	269.5422	258.2389	18.83852	2.271958	14.59057
ENSBTAG00000032339	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000032396	0.018896	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000032427	3.385886	3.278052	2.925073	3.112057	0.0	0.205657	0.227558
ENSBTAG00000032518	3.438156	4.67645	4.106201	3.546706	24.31835	23.55443	21.97665
ENSBTAG00000032567	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000032613	0.262087	0.21804	0.199439	0.107896	0.0	0.0	0.0
ENSBTAG00000032637	3.866554	4.235015	3.181902	3.488675	3.075193	8.062447	6.027491
ENSBTAG00000032704	0.862075	0.668806	0.85845	0.663244	3.417417	1.357873	1.199123
ENSBTAG00000032763	5.978422	6.617618	4.433454	5.265344	7.908381	6.654916	8.040457
ENSBTAG00000032872	6.927225	4.643224	11.92926	9.203014	8.158113	7.975383	9.161413
ENSBTAG00000032983	0.135278	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000033095	4.531907	4.178124	5.194793	4.216972	0.0	0.157944	0.0
ENSBTAG00000033128	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000033160	6.065083	6.772672	4.338627	5.556728	3.314626	3.005519	2.74638
ENSBTAG00000033290	6.779665	6.55255	7.596657	6.773958	16.18963	9.481956	13.25094
ENSBTAG00000033331	27.71064	29.09758	25.08732	27.98494	10.98717	6.734283	9.973431
ENSBTAG00000033351	1.062504	1.863103	1.113719	0.743	0.0	0.507901	1.054544
ENSBTAG00000033422	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000033445	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000033446	18.65956	17.64955	20.93484	20.08461	5.326697	7.770616	7.498896
ENSBTAG00000033460	0.0	0.0	0.0	0.0	0.0	0.0	0.144955
ENSBTAG00000033563	1.46431	1.033428	1.384941	1.087997	8.656673	6.293905	7.261069
ENSBTAG00000033648	3.346858	2.933448	2.627274	2.449699	0.514636	1.800087	1.531923
ENSBTAG00000033679	4.558439	5.143617	4.168094	3.960871	6.447968	6.668026	4.778932
ENSBTAG00000033699	0.0	0.0	0.0	0.063024	0.0	0.0	0.0
ENSBTAG00000033835	0.029074	0.215172	0.054001	0.0	0.0	0.0	0.0
ENSBTAG00000033902	3.983336	5.548117	5.833885	3.525989	9.197698	8.833856	7.685162
ENSBTAG00000034138	2.118132	0.639113	1.083697	0.947084	0.0	0.0	0.04564
ENSBTAG00000034283	0.0	0.0	0.0	0.037428	0.0	0.0	0.0
ENSBTAG00000034346	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000034347	0.335751	0.389367	0.237966	0.614843	0.814419	1.048165	0.597663
ENSBTAG00000034366	15.40306	19.69407	9.271345	0.757406	9.074793	6.987306	9.043147
ENSBTAG00000034441	0.063446	0.080405	0.156863	0.091135	0.0	0.0	0.0
ENSBTAG00000034442	2.776451	2.410589	4.001055	3.76417	3.362082	4.22506	4.279391
ENSBTAG00000034531	10.55057	8.666081	9.613273	9.28313	20.92793	20.38386	17.37419
ENSBTAG00000034691	53.34217	55.24318	60.5934	57.7663	3.953198	1.048645	1.337975
ENSBTAG00000034883	0.414795	0.189821	0.131302	0.192986	0.327822	0.113436	0.104419
ENSBTAG00000034936	3.133118	3.16622	3.566842	2.373262	8.384649	9.065459	7.456785
ENSBTAG00000034978	7.667841	8.642473	7.11778	6.889049	19.01291	14.71446	17.772
ENSBTAG00000034998	1.355304	1.50744	0.787044	1.503392	0.137642	0.196322	0.613969
ENSBTAG00000035064	5.870286	1.587841	0.969923	6.81813	0.222072	0.663258	0.348179
ENSBTAG00000035175	4.895777	5.722998	5.479945	4.347983	8.292527	10.56117	10.14929
ENSBTAG00000035858	3.328227	4.065295	2.171196	2.27792	1.107079	0.975694	1.778015
ENSBTAG00000036282	16.99272	11.67845	15.54485	12.31087	17.30079	23.87191	18.14466
ENSBTAG00000036355	0.157395	0.285687	0.206646	0.227305	0.021573	0.099153	0.134049
ENSBTAG00000036393	0.409874	0.183456	0.123469	0.043729	1.113682	0.093022	0.0
ENSBTAG00000036414	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000036417	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000036437	0.179265	0.026054	0.0	0.407281	0.0	0.0	0.0
ENSBTAG00000037110	0.143804	0.018953	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000037377	132.7054	190.8116	219.2708	174.0524	60.81787	48.99943	53.2602
ENSBTAG00000037393	2.754618	2.547019	3.066643	2.419986	11.78289	12.3064	12.50717
ENSBTAG00000037418	0.0	0.0	0.0	0.0	0.188926	0.0	0.0
ENSBTAG00000037488	1.848359	1.512592	1.123793	1.038072	7.207828	4.479822	5.195891
ENSBTAG00000037632	7.46711	11.82519	7.963617	7.783011	5.763246	2.155462	2.915885
ENSBTAG00000037649	9.130702	7.466596	4.845473	6.31347	1.267016	0.464798	0.713527
ENSBTAG00000037679	4.520801	5.640653	3.622658	5.673277	1.014372	0.250939	0.578776
ENSBTAG00000037703	4.617743	4.374182	3.34221	3.585011	0.472392	0.510492	0.493764
ENSBTAG00000037726	7.353923	4.91116	6.332626	6.263443	0.577762	0.383848	0.31635
ENSBTAG00000037962	1.086311	0.948728	0.489282	0.702611	0.30855	0.382984	0.220997
ENSBTAG00000037964	0.147794	0.215719	0.182702	0.045424	0.0	0.0	0.136912
ENSBTAG00000037972	3.281174	3.215835	5.145676	3.4169	2.675456	2.729672	2.555927
ENSBTAG00000037980	2.59217	2.676791	3.300277	2.614016	4.33416	0.903201	1.152313
ENSBTAG00000037985	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000037986	0.455712	0.735965	0.697853	0.530405	1.287163	1.212738	1.254845
ENSBTAG00000038051	3.890514	4.729717	3.666232	4.401054	0.0	0.293358	0.0
ENSBTAG00000038055	6.882876	11.05986	3.953654	8.076069	2.027422	0.456622	0.343133
ENSBTAG00000038116	36.9328	49.24366	38.34985	39.82634	51.17293	41.80553	50.33691
ENSBTAG00000038117	2.00535	2.12521	2.813019	2.548156	1.928411	2.829606	3.674674
ENSBTAG00000038146	9.050351	10.2222	7.832637	8.865403	3.287363	2.284446	4.093722
ENSBTAG00000038190	12.93616	15.49748	15.62483	14.12053	0.345011	0.637911	0.389793
ENSBTAG00000038195	46.89271	57.6189	81.0076	58.96997	163.0234	0.020367	0.460392
ENSBTAG00000038283	36.13955	33.95342	40.3402	38.91306	38.67919	33.36579	23.82259
ENSBTAG00000038298	6.986461	6.487097	5.530779	5.4312	0.0	0.534756	1.021762
ENSBTAG00000038387	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038395	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038462	0.0	0.050541	0.0	0.028083	0.017898	0.277669	0.031052
ENSBTAG00000038476	0.136913	0.0	0.580683	0.0	0.0	0.0	0.0
ENSBTAG00000038512	0.0	0.0	0.0	0.0	0.0	0.0	0.33917
ENSBTAG00000038617	3.893255	4.336257	4.109948	4.441056	1.494757	0.936825	1.850881
ENSBTAG00000038620	15.2927	12.3848	16.10718	10.38738	4.638231	4.394129	5.377278
ENSBTAG00000038640	45.0263	37.97115	37.8514	40.03402	42.2377	50.99845	48.23778
ENSBTAG00000038691	25.70912	20.07532	19.14006	14.43009	2.934138	2.996031	1.95275
ENSBTAG00000038700	0.0	0.018514	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038732	0.0	0.0	0.0	0.00787	0.0	0.0	0.0
ENSBTAG00000038735	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038737	3.558244	2.61801	1.983107	1.406026	0.265356	0.440891	0.239219
ENSBTAG00000038748	22.63154	62.81622	3.539375	0.577974	0.0	0.0	0.0
ENSBTAG00000038842	80.55308	76.16867	69.85807	75.05017	22.28061	12.73453	17.37654
ENSBTAG00000038858	0.0	0.21656	0.0	0.252808	0.0	0.0	0.0
ENSBTAG00000038896	291.5596	241.7689	319.9114	251.9539	10.91239	16.55268	53.95757
ENSBTAG00000038920	1.998544	2.268292	1.855525	1.784667	1.784065	1.48562	1.790418
ENSBTAG00000038949	11.89635	12.02084	13.9018	10.00094	0.0	1.324584	1.386564
ENSBTAG00000039056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039117	0.940618	1.10236	0.847112	0.91219	1.795213	1.7018	1.906735
ENSBTAG00000039133	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039138	131.3464	131.8053	133.4236	127.1128	25.62532	6.294797	12.44199
ENSBTAG00000039169	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039302	40.05121	47.18469	36.55436	46.02871	6.522668	5.91514	5.568939
ENSBTAG00000039391	0.0	0.0	0.0	0.0	1.600406	0.720973	0.953304
ENSBTAG00000039556	3.966902	4.577648	3.02587	3.267143	3.89789	3.354126	2.462616
ENSBTAG00000039582	91.69389	82.2588	121.6979	81.21962	12.78483	15.55585	8.423732
ENSBTAG00000039593	6.308326	9.481779	3.865123	7.003383	0.091532	0.525349	0.0
ENSBTAG00000039696	0.037636	0.177048	0.344753	0.08955	0.0	0.0	0.0
ENSBTAG00000039705	15.08044	17.84409	12.91129	15.8126	2.173942	1.609492	2.473266
ENSBTAG00000039709	0.190289	0.560843	0.0	0.111594	0.0	0.601134	0.231595
ENSBTAG00000039770	12.8201	12.88924	13.03795	9.76634	19.9099	22.71981	20.25372
ENSBTAG00000039914	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039958	3.839635	3.736967	2.277439	3.149993	1.571232	1.273466	1.272832
ENSBTAG00000039978	0.114599	0.177237	0.078639	0.235174	0.0	0.090591	0.0
ENSBTAG00000040065	0.0	0.35851	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000040067	0.0	0.0	0.10153	0.179792	0.0	0.0	0.0
ENSBTAG00000040076	8.231002	8.33701	8.330275	7.085416	2.723888	1.780922	2.678687
ENSBTAG00000040111	0.0	0.0	0.03146	0.109256	0.0	0.0	0.0
ENSBTAG00000040199	12.16409	13.82967	14.28274	11.91097	8.053233	5.406713	6.165803
ENSBTAG00000040208	0.0	0.04286	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000040333	256.0424	286.4977	371.6741	406.6939	54.38114	57.86292	49.86031
ENSBTAG00000040334	15.90118	17.79671	8.677193	15.83839	1.386666	0.970687	1.937493
ENSBTAG00000040338	8.507296	12.50317	8.722756	12.10539	0.224042	0.083303	0.470998
ENSBTAG00000040350	0.0	0.0	0.0	0.0	19.67174	16.34148	17.833
ENSBTAG00000040368	6.788199	7.632106	5.824138	6.997836	5.097097	8.900971	6.349935
ENSBTAG00000040399	0.063617	0.029873	0.010569	0.050758	0.0	0.009974	0.097265
ENSBTAG00000040496	0.0	0.0	0.0	0.0	0.0	0.053583	0.0
ENSBTAG00000040512	2.59798	2.868527	0.87598	1.184702	0.0	0.399862	1.009166
ENSBTAG00000040573	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000042099	0.18757	0.321893	0.958648	0.405407	0.051879	0.0	0.288726
ENSBTAG00000042310	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000042449	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000042458	0.0	0.0	0.497941	0.24739	0.0	0.0	0.0
ENSBTAG00000042483	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000042614	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000042714	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000042762	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000042916	0.004338	0.0	0.264572	0.0	0.0	0.0	0.0
ENSBTAG00000043016	0.356691	0.873861	0.0	0.406386	0.0	2.586305	0.344736
ENSBTAG00000043086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000043101	0.0	0.974348	0.231484	0.100094	0.0	1.143141	0.003099
ENSBTAG00000043125	0.0	0.0	0.0	0.0	0.0	0.028622	1.061377
ENSBTAG00000043402	0.0	0.0	0.0	0.0	16.95833	30.44343	24.86908
ENSBTAG00000043412	0.0	0.0	0.0	0.0	0.0	0.0	0.382693
ENSBTAG00000043545	0.0	0.0	0.0	0.0	497.4772	685.2775	627.2715
ENSBTAG00000043546	0.0	0.0	0.0	0.0	4367.337	4516.51	4451.513
ENSBTAG00000043547	0.0	0.0	0.0	0.0	7.376966	11.2537	9.154874
ENSBTAG00000043549	0.0	0.0	0.0	0.0	59.11044	78.94162	84.26521
ENSBTAG00000043550	0.0	0.0	0.0	0.0	8100.067	8355.066	8402.386
ENSBTAG00000043553	5.068218	5.928911	10.79031	8.147758	1024.525	715.035	874.9557
ENSBTAG00000043561	0.0	0.0	0.0	0.0	43697.02	49618.1	47248.3
ENSBTAG00000043563	0.0	0.0	0.0	0.0	3348.287	3464.223	3393.905
ENSBTAG00000043565	0.0	0.0	0.0	0.0	2.841022	12.51353	19.09201
ENSBTAG00000043572	0.0	0.0	0.0	0.0	3.85727	6.799049	1.887413
ENSBTAG00000043574	0.0	0.0	0.0	0.0	51.44149	108.6546	133.4663
ENSBTAG00000043575	0.0	0.0	0.0	0.0	6.114873	15.61145	9.362207
ENSBTAG00000043579	0.0	0.0	0.0	0.0	63.06429	19.86497	23.81511
ENSBTAG00000043580	0.0	0.0	0.0	0.0	10.9356	8.005327	8.946496
ENSBTAG00000043581	20.37064	26.66307	17.94617	23.26275	0.0	0.0	0.0
ENSBTAG00000043582	0.0	0.0	0.0	0.0	1659.442	2532.661	2091.89
ENSBTAG00000043583	0.0	0.0	0.0	0.0	1626.881	1615.993	1537.942
ENSBTAG00000043605	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000043976	0.535249	0.698668	0.379049	0.86789	0.0	0.0	0.0
ENSBTAG00000044003	2.350955	2.967916	1.92816	1.795948	0.713739	1.96482	1.110172
ENSBTAG00000044018	1.251639	2.063898	1.045799	1.777315	0.0	0.0	0.155217
ENSBTAG00000044022	2.597177	4.118882	0.923645	2.999542	0.57442	0.194096	0.375246
ENSBTAG00000044029	4.776005	4.886565	5.84335	5.178667	2.692611	3.615667	3.049961
ENSBTAG00000044035	0.193991	0.175965	0.209313	0.203882	0.0	0.049149	0.0
ENSBTAG00000044058	4.630777	6.81723	5.712626	5.046895	11.48402	16.80778	13.16538
ENSBTAG00000044070	1.373756	1.365535	0.828945	0.913083	0.0	0.0	0.0
ENSBTAG00000044079	14.96495	12.6596	21.42271	16.17093	6.387511	1.748515	1.095254
ENSBTAG00000044091	0.096127	0.0	0.148109	0.174501	0.0	0.0	0.0
ENSBTAG00000044099	5.618553	8.063357	5.403548	5.071106	4.176044	2.038728	3.382284
ENSBTAG00000044107	0.497742	0.0	0.0	0.261998	0.0	0.0	0.0
ENSBTAG00000044138	9.476491	8.866873	9.779112	12.17771	5.657026	6.450629	3.404335
ENSBTAG00000044146	0.534103	1.032521	0.524782	0.547864	0.202748	0.037283	0.122519
ENSBTAG00000044150	0.83795	0.371269	0.592036	0.506977	0.0	0.0	0.0
ENSBTAG00000044158	5.671921	5.131072	3.120357	4.199787	0.133961	0.035805	0.974711
ENSBTAG00000044173	3.737576	4.476317	4.426198	3.748602	6.306148	7.549471	7.816324
ENSBTAG00000044175	0.280241	0.30981	0.015985	0.0	0.0	0.27412	0.0
ENSBTAG00000044178	11.3526	11.60863	12.22578	11.01326	14.55932	17.07811	16.48837
ENSBTAG00000044184	5.831942	6.249979	6.142729	5.427256	5.042211	5.732332	4.697792
ENSBTAG00000044207	3.124583	2.907924	4.184591	2.806728	9.362944	10.24398	10.44003
ENSBTAG00000044253	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044317	0.0	0.0	0.0	0.0	0.0	0.326391	0.0
ENSBTAG00000044355	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044427	2.18494	0.946231	1.235279	1.616439	6.403072	1.232466	0.0
ENSBTAG00000044539	0.0	0.0	0.0	0.0	0.0	0.512381	2.092606
ENSBTAG00000044622	0.0	0.0	0.065645	0.0	0.0	0.183266	0.0
ENSBTAG00000044633	7.110871	6.891707	6.250081	3.999863	3.124957	3.893022	6.277277
ENSBTAG00000044799	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044928	0.0	0.0	0.231484	0.0	0.0	0.0	0.0
ENSBTAG00000044930	0.0	0.358572	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044953	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000045105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000045286	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000045309	0.608961	0.954145	0.694453	0.0	0.0	0.0	0.0
ENSBTAG00000045360	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000045498	2.444263	0.515311	0.506944	0.653392	0.0	0.0	0.0
ENSBTAG00000045510	103.4271	119.3981	79.56735	128.6248	17.13418	18.43753	18.00175
ENSBTAG00000045572	1.793367	2.860182	1.301492	1.71604	0.0	0.212138	0.248256
ENSBTAG00000045582	47.19509	42.23745	40.20545	35.17524	79.70355	62.77317	57.19627
ENSBTAG00000045616	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000045664	8.270852	8.604175	8.193368	7.304054	2.304196	1.701032	3.544515
ENSBTAG00000045732	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000045748	34.44404	33.96947	31.9511	28.28921	11.85187	4.526687	8.213687
ENSBTAG00000045776	25.12811	26.17031	27.40303	29.02587	1.763678	3.39203	5.982932
ENSBTAG00000045805	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000045808	0.0	0.0	0.0	0.213814	0.0	0.0	0.0
ENSBTAG00000045817	13.1774	19.01038	9.773921	14.14459	1.11171	1.69672	1.161594
ENSBTAG00000045824	2.583233	2.084637	1.771217	2.32932	1.023169	0.0	0.0
ENSBTAG00000045828	51.32438	46.14351	41.62717	43.63259	25.42984	17.64601	23.09998
ENSBTAG00000045856	0.0	0.0	0.355579	0.0	0.0	0.0	0.0
ENSBTAG00000045864	1.614926	2.03063	1.253584	1.238783	0.0	0.432543	0.252749
ENSBTAG00000045881	0.221291	1.472058	0.642434	0.453344	0.0	0.0	0.0
ENSBTAG00000045892	0.557962	0.683413	0.298388	0.364001	0.0	0.0	0.025621
ENSBTAG00000045893	10.54216	10.95788	8.046499	9.12538	1.437755	0.306732	1.633348
ENSBTAG00000045930	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000045946	0.222801	0.378168	0.308531	0.101964	0.0	0.0	0.0
ENSBTAG00000046019	335.8036	448.4617	290.6691	398.0048	23.51486	22.66082	30.4139
ENSBTAG00000046026	12.44557	16.03138	9.916838	9.197329	0.13485	0.102942	0.108864
ENSBTAG00000046073	0.424226	0.206459	0.170907	0.0	0.0	0.0	0.0
ENSBTAG00000046101	1.565085	0.907326	1.265061	0.924566	0.800804	0.629647	0.945705
ENSBTAG00000046129	2.318033	2.969224	1.49368	2.392955	0.0	0.381992	0.679162
ENSBTAG00000046173	33.31876	36.77322	29.9651	39.94865	4.79963	1.744713	3.532039
ENSBTAG00000046174	6.657427	9.118814	4.587318	5.068523	2.910151	2.192123	1.637055
ENSBTAG00000046191	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000046192	9.181423	9.250323	10.24734	9.074817	9.014612	13.50929	14.8004
ENSBTAG00000046273	1.576357	1.228275	0.69227	1.355903	0.951906	0.305001	1.079987
ENSBTAG00000046291	0.0	0.118218	0.078201	0.0	0.0	0.0	0.0
ENSBTAG00000046298	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000046372	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000046385	17.61258	14.65682	17.51951	16.26198	21.50437	23.39136	22.93461
ENSBTAG00000046388	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000046394	306.0572	241.6612	484.0598	235.4848	81.45349	97.52664	89.95931
ENSBTAG00000046406	20.72219	20.08421	12.9362	15.9877	6.343986	3.301939	4.188315
ENSBTAG00000046419	0.858987	0.687106	0.235605	0.330465	0.200884	0.11655	0.531263
ENSBTAG00000046481	4.336432	5.931456	4.766942	2.454607	1.607735	2.722413	2.81856
ENSBTAG00000046520	0.956276	1.45689	1.382533	0.563202	0.0	0.0	1.990944
ENSBTAG00000046609	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000046654	7.217206	11.07249	7.875061	8.76525	0.142195	0.395712	0.659957
ENSBTAG00000046666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000046670	31.35001	36.36379	32.33078	32.66817	30.39519	21.02556	27.61479
ENSBTAG00000046671	3.801831	5.347254	2.527668	3.229327	5.521557	2.668596	4.354437
ENSBTAG00000046712	58.8652	51.74676	58.42346	55.29053	14.7081	15.11224	17.52721
ENSBTAG00000046744	15.91337	15.78523	14.2747	14.62478	12.2507	5.662202	8.165253
ENSBTAG00000046775	23.40348	24.6687	20.16471	30.37066	0.442748	0.0	0.226363
ENSBTAG00000046800	0.0	0.0	0.0	0.0	0.0	0.0	0.0
