ENSEMBL gene ID	E1_ADIP3773	E1_ADIP3842	E1_ADIP3886	E4_Brainlobe1	E4_Brainlobe2	E4_Brainlobe3	E6_Cerebellum	E4_cerebellum1	E4_cerebellum2	E4_cerebellum3	E1_HEAR3770	E1_HEAR3773	E1_HEAR3842	E1_HEAR3886	E4_Heart1	E4_Heart2	E4_Heart3	E1_LIVE3770	E1_LIVE3773	E1_LIVE3842	E1_LIVE3886	E4_Liver1	E4_Liver2	E4_Liver3	E6_Lung	E4_Lung1	E4_Lung2	E4_Lung3	E1_LUNG3770	E1_LUNG3773	E1_LUNG3842	E1_LUNG3886	E1_SPLE3770	E1_SPLE3773	E1_SPLE3842	E1_SPLE3886	E4_Spleen1	E4_Spleen2	E4_Spleen3
ENSBTAG00000002678	5.699693	8.853004	9.913453	8.334423	8.911667	7.502221	9.477305	8.475537	9.431374	10.147803	5.71938	7.17886	6.486647	5.565995	4.348984	1.488366	2.741907	5.289713	4.932107	6.437468	5.894514	0.0	3.35969	3.856056	9.895592	4.820208	12.505605	4.954105	5.260573	7.727934	8.835108	7.441976	12.285645	9.918375	13.935869	10.260495	6.767913	8.032188	8.748257
ENSBTAG00000002683	105.897469	237.502411	189.583405	11.622072	7.360933	6.078034	16.766941	8.710693	5.974216	10.945973	18.181786	28.973921	12.326176	11.391379	0.473494	0.0	0.586881	9.87494	6.712456	5.931889	6.18298	0.315988	0.215939	0.0	12.944008	3.20341	0.489558	1.490085	41.89732	43.081261	40.23793	40.797699	34.315182	35.49165	36.328758	30.042837	2.237642	3.155137	0.767137
ENSBTAG00000002685	21.106716	15.630427	18.136955	2.242579	0.807174	1.433748	6.854433	2.25644	1.640702	3.724387	20.232355	18.976589	15.698416	17.079533	0.91004	0.77086	1.295035	11.308017	11.940761	6.216621	10.704455	0.0	0.246105	0.319274	7.375013	0.9222	0.679106	1.296082	25.044275	21.380173	19.330317	21.25778	30.022987	22.469986	16.728655	17.3241	2.084872	2.676322	2.126835
ENSBTAG00000002693	12.823339	21.447268	19.48768	17.139832	10.781885	11.360031	20.576685	21.784822	16.727079	17.049816	10.785287	12.733633	10.48638	10.345635	5.340127	5.438185	8.715224	6.823134	6.025681	5.239324	5.099514	7.088802	3.534228	3.796085	27.729567	28.077284	17.709299	19.889452	19.323574	18.716618	22.602613	20.466415	31.511747	28.1915	29.686243	24.714518	31.915092	32.911228	31.008469
ENSBTAG00000002695	0.016041	0.078051	0.010577	0.0	0.0	0.0	0.0	0.02224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017151	0.0	0.0	0.0	0.0	0.0	0.0	0.07627	0.0	0.0	0.0	0.008465	0.008249	0.0	0.042704	0.03658	0.015481	0.244497	0.0	0.0	0.0	0.0
ENSBTAG00000002697	38.337967	44.045067	45.135128	23.341881	22.266897	21.474314	34.728043	22.88205	19.776491	21.92971	7.705685	13.74618	6.734581	5.902416	5.42211	5.141352	6.730066	6.940688	6.828916	4.70226	5.160833	6.089296	5.135998	5.756629	45.351486	38.820263	36.205322	40.745609	43.420975	41.927578	31.218979	34.061523	23.111038	22.993835	18.532431	20.052664	27.878872	28.140072	24.236811
ENSBTAG00000002703	18.413771	11.713032	11.635161	174.98822	226.570923	245.589203	42.326645	186.808212	201.638596	151.91153	4.499378	5.079007	3.749836	3.749537	8.035373	7.067084	6.054467	10.898112	12.785398	13.331799	10.074406	27.30862	29.468283	26.80312	19.295731	60.937248	57.679638	64.175797	22.493309	22.191294	18.312792	19.058109	21.764683	20.742804	18.837484	18.655497	47.158405	40.058846	59.460476
ENSBTAG00000002704	5.901335	5.619708	5.211775	1.016583	1.058727	1.348379	3.961112	1.772153	1.884726	3.053853	4.696409	4.633352	3.825419	3.853747	0.195134	0.198657	0.752094	9.981078	10.431453	9.322072	8.986264	2.591344	0.871978	1.263412	3.658468	0.862225	1.529274	1.363105	11.177423	9.653859	8.794458	9.631631	6.326596	7.162099	5.048095	4.706228	0.879501	0.944732	0.41802
ENSBTAG00000002706	3.151515	5.326529	5.899158	0.983618	0.898267	0.69065	1.111769	0.555642	0.43362	0.361246	6.84542	5.012699	7.03657	6.566998	0.530163	0.0	0.98458	211.688416	222.942535	244.279465	233.363953	28.780405	18.760981	24.70199	0.0	0.575583	2.134574	0.635029	6.638142	3.936328	5.82853	5.754711	2.578401	3.342241	2.734879	3.436961	0.0	0.0	0.0
ENSBTAG00000002715	14.332146	13.859348	14.795525	6.382516	1.512946	5.450869	13.980502	7.500518	5.657576	7.886363	7.229613	9.924928	7.566357	7.775983	1.66462	1.633771	2.624116	15.643907	15.934095	11.269535	12.625568	0.0	1.536265	1.093376	14.819517	9.424747	13.071808	3.998752	22.96244	21.654613	22.46891	19.014425	25.408693	21.540159	22.999172	23.459805	5.870879	10.915891	5.428959
ENSBTAG00000002719	0.653639	0.022848	0.292011	0.058944	0.149162	0.060243	0.088861	0.0	0.0	0.0	0.206017	0.22367	0.028555	0.117407	0.0	0.0	0.055154	0.267644	0.254355	0.037678	0.043254	0.0	0.0	0.0	0.330923	0.0	0.718805	0.374393	1.287086	0.660099	0.655859	0.473492	2.111612	2.860591	1.925135	2.536774	0.623757	1.81735	1.543442
ENSBTAG00000002720	5.894592	8.006338	7.924559	12.429911	13.608301	12.480867	8.151939	24.731873	25.416641	20.106707	4.829577	4.799803	3.177265	3.888326	9.060746	6.827546	5.322663	3.255533	2.563629	2.462875	2.251332	12.170231	8.909746	7.081334	10.797937	39.102825	30.710539	32.83329	8.629774	8.228559	8.275051	7.528028	13.248697	9.825947	9.742566	10.498036	28.331066	25.970867	40.745556
ENSBTAG00000002721	4.670219	4.671761	4.733593	3.777978	3.011687	3.841171	5.153302	9.504124	7.467596	6.711154	1.601072	1.691182	1.212063	1.3853	1.948384	1.486898	1.543891	2.02364	2.427268	1.883338	1.98092	4.79274	3.566247	3.874192	4.396272	7.369081	6.470695	8.239175	4.11634	5.516542	5.70304	4.396134	8.562831	9.177587	8.92135	6.90214	11.145797	10.940692	14.826927
ENSBTAG00000002726	6.454337	5.480113	5.467476	22.725365	27.287806	28.212208	4.698775	26.561474	24.73081	17.1465	2.457357	3.293671	2.488958	2.654762	6.463508	8.490076	5.3905	3.86142	4.183123	3.890555	3.518866	15.60397	16.277102	15.799622	8.029208	33.426136	31.454336	31.998953	7.640733	7.455526	6.322658	6.659861	10.99244	8.556423	9.518169	10.527903	26.07272	23.79447	37.131657
ENSBTAG00000002736	8.082958	6.067914	7.166157	4.326643	3.448889	4.356485	7.56815	7.087943	4.720794	6.654238	2.963686	3.51147	2.00088	1.930822	0.763908	0.594257	0.669061	3.49548	3.44066	2.331497	2.484642	0.426498	0.259137	0.670923	7.980604	4.58294	4.465897	5.001704	18.609837	16.690668	11.408322	14.247306	39.09211	51.323803	33.130371	36.052418	15.984851	20.485659	15.828485
ENSBTAG00000002743	11.963766	14.163115	13.928005	4.740552	1.686043	2.72232	16.116587	11.960599	5.262141	6.758881	13.045937	15.040962	16.124144	18.987432	1.367427	1.443396	1.487144	19.158331	21.749516	21.644154	18.473843	4.049393	2.168218	3.863864	16.734224	7.566756	3.102894	5.260416	15.280166	16.978205	22.354822	18.281366	21.326633	21.000469	21.319717	19.30369	6.735579	9.945164	5.932572
ENSBTAG00000002745	69.329239	66.476418	60.604477	49.615902	38.665527	42.610542	38.232708	28.436634	36.881344	27.569281	55.22506	46.139996	47.410625	43.561073	20.90597	12.94004	19.64017	39.7103	33.241192	37.474068	34.836529	31.639896	29.876461	24.754539	31.968344	33.971272	40.190434	31.755489	64.089523	52.220131	66.036125	45.802933	93.973801	90.45533	103.544037	85.305061	48.60305	48.872665	48.346004
ENSBTAG00000002746	72.721504	81.144073	74.392189	21.707438	18.009537	17.507187	8.283457	36.4631	27.668438	21.716412	42.350925	44.740448	33.273571	34.663113	22.0512	17.00364	13.46222	42.904972	35.802631	41.168934	29.478762	23.47662	26.920464	26.810764	34.03508	123.32827	107.513756	137.111191	96.730103	99.760017	113.074318	85.291496	121.585884	93.879066	114.976059	115.107216	62.220467	63.189178	100.02066
ENSBTAG00000002748	15.219354	19.715258	19.591007	22.177618	20.533792	20.180264	37.585209	21.8092	18.928743	25.321224	10.142415	11.04849	8.677031	7.84956	4.644301	3.569333	4.23734	11.20394	13.392519	10.148816	12.600371	8.897446	4.279993	5.662271	30.259258	20.577274	18.203003	14.717758	26.495155	25.661171	33.367664	28.580097	29.330538	23.635042	27.343235	21.150721	13.886171	16.454697	7.613015
ENSBTAG00000002750	5.296012	5.944976	5.810479	6.426436	5.069404	5.861758	5.21061	8.451299	7.208407	7.09917	4.085883	5.129464	3.787055	4.212593	4.106058	3.075986	2.146847	2.820935	2.816959	3.182065	2.422248	3.359552	3.473965	3.282378	4.189716	10.168642	9.334365	11.375432	7.325891	7.257461	8.594765	7.090041	10.046653	8.595605	9.091354	9.022991	7.452291	9.28277	12.401967
ENSBTAG00000002763	8.772904	8.882544	10.674911	2.191	1.397891	1.718665	5.77597	3.106388	2.296316	3.849624	2.264144	4.370883	2.13183	2.249063	0.372524	0.432262	0.531367	3.340723	3.845283	2.206287	2.77013	0.5983	0.226502	0.730851	8.869115	3.470081	3.341563	2.858855	15.435917	15.340499	12.89594	15.822103	13.48446	17.157698	10.861767	11.371768	4.175969	5.862328	3.044724
ENSBTAG00000002764	6.372308	3.498235	5.135445	13.830313	7.226661	7.569813	36.283642	15.918726	8.817557	15.240186	2.549014	2.75579	1.040395	1.554399	0.993384	2.3086	3.659011	2.472831	3.066083	1.34367	1.558615	1.363217	0.50996	1.107998	21.7199	10.538728	7.542789	8.757228	7.527037	10.220939	7.509032	8.526132	22.346788	22.524439	12.926855	16.459089	15.638418	23.310745	11.719632
ENSBTAG00000002770	127.13974	119.610794	148.743652	5.443981	4.88388	4.059162	13.922503	3.637728	2.963891	5.443194	50.700325	72.952003	35.916306	33.01572	5.738578	2.590816	6.858527	291.166229	255.516144	222.436478	225.064453	26.032759	16.810858	19.373116	64.202255	36.98605	15.982516	28.477692	154.258865	154.088058	164.957596	155.364899	53.133286	53.918247	61.364761	54.567467	4.491847	19.129011	6.641689
ENSBTAG00000002798	16.74453	17.707727	17.55279	9.166266	6.800842	7.310122	23.90885	10.105427	10.752441	15.306932	27.246937	25.11944	24.88747	27.670582	6.521681	2.691203	3.88367	9.931963	10.518122	11.161785	9.578562	2.304262	2.167169	1.801634	9.586873	4.970175	6.587757	3.901887	16.700628	15.394753	19.262751	15.900761	21.589735	20.609703	23.011044	20.951714	4.48124	6.841392	3.429102
ENSBTAG00000002816	4.866124	3.850293	5.010151	3.9528	2.974016	3.416417	3.146923	7.242903	6.237106	10.62553	1.816438	2.86037	0.92756	0.714014	0.0	0.128498	0.1039	1.551433	1.927995	1.531248	1.461423	0.241959	0.199326	0.347907	7.681382	2.954317	0.726253	3.467837	6.350952	9.004331	5.944909	8.77131	2.968379	4.918999	3.265067	3.359568	2.42594	2.478014	1.331888
ENSBTAG00000002817	4.471176	5.619105	4.691659	6.118591	5.277106	5.839779	18.366749	11.805818	9.714958	14.596163	0.962537	1.191171	0.647841	0.586697	0.173456	0.227195	0.385366	3.330013	2.451006	3.0583	2.321949	1.225444	0.765044	1.442029	9.058986	3.194668	4.642222	4.701349	5.276886	6.341133	7.524343	8.590013	6.349084	6.506016	5.918317	8.245313	6.111634	6.73577	4.2905
ENSBTAG00000002822	0.16037	0.0	0.045312	0.0	0.0	0.105517	0.0	0.057534	0.0	0.100898	0.174938	0.0	0.109438	0.179792	0.141661	0.0	0.483561	0.0	0.023676	0.057654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020302	0.0	0.176246	0.247855	0.324997	0.062064	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000002827	88.4076	25.54644	17.257427	12.323449	15.306707	10.378466	16.462234	7.611655	6.133282	6.907956	6.018656	6.740668	3.979153	3.112017	0.420894	0.585362	0.293032	168.262451	197.922928	171.298279	189.58815	16.302294	18.368139	20.875435	4.770828	2.923579	2.309705	2.127517	28.494316	26.715189	13.737892	19.249868	22.449905	27.156036	19.888241	21.771486	4.363482	3.46745	5.3502
ENSBTAG00000002829	62.053242	59.76593	51.65435	49.851524	54.669884	52.630566	50.695312	56.491356	52.644958	53.402306	67.05764	62.577774	65.690697	77.280632	30.39887	22.39864	25.42837	52.164375	53.972046	69.6502	58.910446	43.658123	42.038631	42.363338	46.167091	36.705349	42.211731	42.547123	58.837475	57.133163	67.781372	50.16367	56.192799	52.159855	60.065853	54.20369	36.762123	37.56221	38.652412
ENSBTAG00000002854	22.493614	34.861134	33.846889	8.297823	4.488861	3.838297	8.439721	3.823674	2.275519	3.313988	28.215874	34.756901	21.417133	26.823757	7.166667	5.274593	10.16483	28.801842	28.468893	25.203836	31.593336	6.597106	4.986955	5.659355	15.396385	7.262436	9.504209	5.261719	22.528357	23.443668	20.03528	28.091883	22.779613	22.926573	18.928085	20.159939	7.139221	10.561347	4.889329
ENSBTAG00000002888	5.857893	3.305797	4.689836	11.71812	11.966461	12.509737	9.753663	20.775803	17.84396	19.046228	1.415863	3.18942	1.434098	1.407552	1.736899	1.626291	0.974674	0.844597	1.06605	0.656886	0.877898	2.409329	2.18421	2.70604	7.389951	8.061312	15.198911	9.769135	11.609936	11.611506	5.210225	9.08295	1.333936	2.027426	1.310268	2.241472	2.246707	2.428273	1.320626
ENSBTAG00000002890	0.0	0.0	0.0	7.696676	2.59136	4.938976	38.824001	14.161676	6.656368	16.64913	0.0	0.0	0.0	0.0	1.60086	1.235793	2.494785	0.0	0.0	0.0	0.0	2.486977	1.712361	1.402584	25.957291	5.91834	5.680775	4.044849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.353056	16.62599	5.53671
ENSBTAG00000002891	0.0	0.0	0.035181	10.102869	9.1389	11.468516	5.915451	3.084119	2.777297	3.635913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000002918	3.237471	1.789983	1.609065	1.445428	1.61052	1.621977	0.789948	3.329532	2.890377	2.185536	1.772704	2.374662	1.349525	1.37181	2.323602	1.687209	1.421641	1.222381	1.224197	0.391729	0.725423	2.260391	2.143339	1.801393	1.584396	5.97743	2.941754	4.293573	3.711615	3.239623	2.023526	2.121422	4.915057	4.778666	4.931146	4.475463	5.96276	6.429688	6.537407
ENSBTAG00000002921	6.924994	8.043715	8.598412	7.448969	8.141191	7.416701	9.526151	10.367325	9.236705	9.399425	9.040371	8.115705	6.74766	9.020176	4.983581	3.315739	4.512159	17.270784	21.813967	23.5152	16.661833	16.412735	14.560067	18.293758	7.550618	10.173463	11.31383	9.113877	11.169443	11.594409	12.417645	12.91309	9.458117	8.836281	7.84657	8.657534	6.070094	6.387972	7.742231
ENSBTAG00000002966	6.66484	6.000377	6.894136	6.641651	8.291166	7.683716	6.812706	9.303891	8.324536	8.377507	1.879835	2.899432	1.410354	1.42336	4.26584	4.384994	4.071764	3.534665	3.790056	3.708879	2.804194	10.432549	8.466813	8.227886	8.281661	22.342897	20.422123	22.355343	8.650646	8.618149	7.003682	7.649337	13.120043	11.674907	9.348149	9.230267	19.546854	18.652025	22.412046
ENSBTAG00000002972	0.25361	0.392691	0.265108	2.527853	2.336111	2.694298	0.860332	1.506086	1.346235	1.423951	0.454157	0.622776	0.572451	0.641891	0.430917	0.41361	0.320982	0.0571	0.0	0.06262	0.0	0.0	0.040092	0.0	0.88029	3.988403	2.307026	3.649185	2.68589	2.00545	2.056308	2.397892	0.670201	0.436504	0.696672	0.477784	0.889221	0.786035	1.563697
ENSBTAG00000002977	95.162468	112.130959	96.917534	7.455807	4.77734	5.696293	6.580266	3.184125	2.334841	3.925713	40.592484	78.868721	38.572464	36.379036	9.541473	6.574876	11.51136	45.13092	72.137184	45.443832	48.973461	10.678762	8.190856	7.933268	51.384476	36.055107	37.694721	38.18166	227.812836	211.842682	156.809509	201.813675	57.078156	65.90123	51.605389	56.608871	20.352959	18.6896	20.164125
ENSBTAG00000002978	0.026702	0.12275	0.28191	0.0	0.0	0.145118	0.0	0.0	0.067861	0.0	0.156034	0.042463	0.153343	0.018447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077987	0.26546	0.052107	0.258142	0.089765	0.039968	0.0	0.144589	0.0	0.0	0.0
ENSBTAG00000002999	17.971857	14.725395	16.702717	21.167366	12.728665	10.20869	46.399265	14.232959	17.927137	16.051912	99.00351	97.342606	116.380135	108.113434	12.97512	7.745197	17.87318	17.385345	13.780634	17.200964	15.222805	1.907371	1.033363	2.206271	14.672119	7.379135	9.392756	6.330709	20.363998	18.507978	26.839935	20.353636	18.904715	21.444561	19.842775	19.647064	6.655257	11.400364	7.571929
ENSBTAG00000003000	0.169397	0.0	0.0	0.0	0.0	0.0	0.361123	0.0	0.0	0.453381	0.089226	0.092502	0.206075	0.086966	0.0	0.0	0.166301	0.77571	1.019553	1.127767	0.958336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.268951	0.20875	0.138891	0.392882	0.098811	0.137367	0.0	0.219157	0.0	0.0	0.0
ENSBTAG00000003018	13.995247	53.147594	38.982151	1.421291	0.631867	0.769655	0.693414	1.012598	0.713174	0.0	21.788965	21.722843	22.308138	18.064632	2.477131	1.837023	4.176147	0.519913	0.48134	0.406726	0.105419	0.0	0.0	0.425918	37.464825	14.16297	16.502647	13.884352	56.413059	35.31633	34.506294	29.621342	4.200352	2.974279	4.191087	2.050965	3.271666	3.136228	1.215368
ENSBTAG00000003052	15.886502	14.588931	13.698094	5.64465	2.910853	3.666867	13.095473	6.44287	4.62858	7.67069	7.415552	9.979012	5.911974	5.323382	1.240604	1.408886	2.600969	9.579441	12.41761	9.137659	10.721581	1.700031	1.642244	1.574296	12.968996	6.130713	4.141909	6.555359	25.619001	22.553347	17.158073	20.462854	19.5965	20.592878	14.551643	15.141897	9.317098	8.874335	4.518178
ENSBTAG00000003058	118.597549	100.429634	105.972511	12.679475	8.511014	8.504533	26.410536	11.301233	10.763143	17.730457	128.208298	108.502022	111.65535	114.993454	5.016209	1.931831	4.747082	108.37011	115.821556	91.581619	118.185211	6.126779	4.864484	3.980431	20.288813	11.870731	5.357983	6.756966	113.44976	113.765732	124.209694	111.967766	81.79493	97.247505	73.043854	78.706032	10.29845	14.16541	8.780887
ENSBTAG00000003061	25.726532	15.925965	25.387741	0.551136	0.235469	0.400222	5.881464	2.102317	1.320036	2.908143	6.828541	14.527253	5.206084	5.0837	0.499055	0.405911	0.487608	5.351493	6.030232	4.726902	5.061648	0.188253	0.196116	0.196161	14.310703	4.003759	2.470092	3.163362	61.346348	48.912128	39.426052	55.054527	3.686578	4.616123	3.110682	3.222545	0.445667	0.58107	0.846562
ENSBTAG00000003067	132.206146	115.400352	104.047562	11.107089	8.813378	21.541079	28.900206	10.708587	18.266769	14.685367	275.160248	218.473907	241.626328	262.558929	8.593792	6.624396	18.00194	133.283936	122.984299	151.483963	126.625839	3.536293	5.635913	4.703516	26.680897	11.175449	12.242435	7.373488	111.311447	112.566101	146.428375	120.577393	108.790916	101.673477	117.756561	114.707397	15.879977	15.660573	5.281613
ENSBTAG00000003083	12.383292	14.574561	19.752205	1.768332	0.902363	1.180363	1.494748	1.706351	0.670248	3.22295	10.685637	8.762725	9.542278	7.259786	0.0	0.0	0.661676	12.308718	10.296364	15.323911	10.086611	2.47577	1.960696	2.842971	8.254416	5.014793	6.033548	5.50533	15.37248	13.216289	20.048695	19.60465	16.920971	16.456116	18.855669	21.666924	7.017992	6.336766	3.260295
ENSBTAG00000003100	39.200478	23.356947	35.176193	1.492477	0.282501	0.630884	6.311857	0.980171	1.256079	1.958495	406.101288	304.814423	209.06868	362.108582	15.8845	8.321331	13.99281	24.023438	19.016203	12.904672	18.747572	0.197991	0.161509	0.619128	24.928556	3.702306	3.587542	2.742019	68.850655	50.077248	35.329041	37.572166	35.244267	35.596447	23.768927	18.439686	5.91332	6.131046	5.135559
ENSBTAG00000003111	1.872177	1.042761	1.225318	1.781132	3.271044	3.67819	0.934555	3.433591	3.840281	3.151181	0.570305	0.631735	0.339976	0.377448	0.102965	0.312428	0.269711	0.803026	1.180706	0.867695	0.808897	0.658741	1.1949	0.643327	0.618069	3.011226	2.835031	2.763741	2.827851	2.47728	1.31267	2.293118	4.311421	3.884909	2.827282	2.723972	3.303668	2.63761	5.344912
ENSBTAG00000003130	0.534206	1.845018	6.019504	1.486737	2.257287	1.936188	0.674687	2.597843	2.803156	4.015298	0.31488	0.427121	0.24955	0.407268	0.0	0.223508	0.177218	0.115259	0.146396	0.047734	0.0	0.0	0.0	0.0	2.560289	0.641243	0.995195	0.782026	9.086589	9.653914	2.710891	8.732179	0.219217	0.488657	0.117618	0.060759	0.0	0.0	0.0
ENSBTAG00000003148	12.129935	13.004991	13.776564	6.910213	6.135341	6.46425	13.064351	12.878814	11.723454	14.600492	4.396128	5.713161	3.79784	3.761372	2.111473	1.655783	2.633135	5.68246	5.407104	4.362427	4.020622	4.166561	3.227371	2.672947	17.147207	13.490784	13.843976	13.872182	19.552549	20.161484	17.672968	19.171604	24.863363	22.394039	19.2869	18.682007	15.892509	19.675449	13.677186
ENSBTAG00000003161	34.71162	34.933922	35.869144	5.860265	3.635333	5.187599	14.568212	6.164752	6.965006	8.713989	34.917202	66.794197	77.750343	81.503319	11.24477	5.206871	10.72403	16.038305	22.257063	20.725838	26.521873	3.103365	2.749021	7.383116	16.322115	6.646484	7.147941	6.12569	13.341811	19.799639	21.902613	24.198854	20.74922	23.217495	24.737652	31.672865	10.869436	8.769133	3.172326
ENSBTAG00000003162	34.934723	24.469158	21.551384	30.416817	33.119888	33.365257	12.194166	19.99015	28.825726	22.055983	36.001823	31.618629	32.851894	40.827518	57.50382	45.18802	47.85154	90.30162	91.516685	127.447723	95.205658	121.477646	142.611115	132.432739	12.797076	33.154251	36.483402	35.876595	16.964903	14.641634	15.157915	13.879011	6.826359	6.101455	8.102495	7.523795	13.551561	10.780225	22.214336
ENSBTAG00000003186	6.419489	4.932583	5.604976	2.704181	3.352327	3.682248	3.173428	4.355705	3.490716	4.110072	1.886386	2.036472	1.534778	1.797994	1.118864	0.87287	1.527671	3.993348	4.473459	3.832164	3.51768	2.097557	5.837369	4.94199	9.552514	11.695179	7.17421	11.925728	10.277718	9.468097	6.641353	10.767159	15.263957	15.56243	16.176043	16.92848	14.081957	16.294537	16.183872
ENSBTAG00000003192	17.297924	8.784911	13.055247	1.079602	1.130798	0.681651	1.992383	1.74397	2.358587	5.292801	3.969813	7.136275	3.472675	3.09721	0.419646	0.630586	0.959613	1.405536	1.779787	1.198818	1.619177	0.0	0.21068	0.153146	2.658342	1.831807	0.491891	1.1246	9.066716	8.891687	3.435232	9.309868	3.086926	4.399611	2.666427	3.751735	0.451033	1.104206	0.0
ENSBTAG00000003208	11.782197	11.545529	12.402359	17.263901	19.642044	20.387125	5.014832	35.901501	34.814304	26.303629	5.45049	8.427512	6.274415	5.33592	12.12405	15.0236	12.02232	3.647336	3.320289	3.124052	3.025531	15.948723	18.679441	15.21428	11.633831	58.15239	49.419807	50.967884	9.659984	9.130305	9.527682	8.226744	12.612888	9.535476	11.09115	11.192554	27.352087	25.433655	46.098526
ENSBTAG00000003238	66.133179	58.531925	76.507568	0.151699	0.23931	0.193025	0.0	0.304203	0.323995	0.32071	20.976679	29.18663	17.24029	14.889037	16.18925	14.71744	13.36492	0.308939	1.135348	0.724801	0.665378	2.697033	1.131654	0.707326	10.096948	18.304394	17.223089	16.531836	10.284855	8.183868	8.042143	8.305907	5.778169	6.873224	5.333508	6.411652	12.447524	12.327392	17.241936
